0x00000B2B,0x00000B2B
0x00000B2C,0x00000B2C
0x00000B2D,0x00000B2D
0x00000B2E,0x00000B2E
0x00000B2F,0x00000B2F
0x00000B30,0x00000B30
0x00000B31,0x00000B31
0x00000B32,0x00000B32
0x00000B33,0x00000B33
0x00000B34,0x00000B34
0x00000B35,0x00000B35
0x00000B36,0x00000B36
0x00000B37,0x00000B37
0x00000B38,0x00000B38
0x00000B39,0x00000B39
0x00000B3A,0x00000B3A
0x00000B3B,0x00000B3B
0x00000B3C,0x00000B3C
0x00000B3D,0x00000B3D
0x00000B3E,0x00000B3E
0x00000B3F,0x00000B3F
0x00000B40,0x00000B40
0x00000B41,0x00000B41
0x00000B42,0x00000B42
0x00000B43,0x00000B43
0x00000B44,0x00000B44
0x00000B45,0x00000B45
0x00000B46,0x00000B46
0x00000B47,0x00000B47
0x00000B48,0x00000B48
0x00000B49,0x00000B49
0x00000B4A,0x00000B4A
0x00000B4B,0x00000B4B
0x00000B4C,0x00000B4C
0x00000B4D,0x00000B4D
0x00000B4E,0x00000B4E
0x00000B4F,0x00000B4F
0x00000B50,0x00000B50
0x00000B51,0x00000B51
0x00000B52,0x00000B52
0x00000B53,0x00000B53
0x00000B54,0x00000B54
0x00000B55,0x00000B55
0x00000B56,0x00000B56
0x00000B57,0x00000B57
0x00000B58,0x00000B58
0x00000B59,0x00000B59
0x00000B5A,0x00000B5A
0x00000B5B,0x00000B5B
0x00000B5C,0x00000B5C
0x00000B5D,0x00000B5D
0x00000B5E,0x00000B5E
0x00000B5F,0x00000B5F
0x00000B60,0x00000B60
0x00000B61,0x00000B61
0x00000B62,0x00000B62
0x00000B63,0x00000B63
0x00000B64,0x00000B64
0x00000B65,0x00000B65
0x00000B66,0x00000B66
0x00000B67,0x00000B67
0x00000B68,0x00000B68
0x00000B69,0x00000B69
0x00000B6A,0x00000B6A
0x00000B6B,0x00000B6B
0x00000B6C,0x00000B6C
0x00000B6D,0x00000B6D
0x00000B6E,0x00000B6E
0x00000B6F,0x00000B6F
0x00000B70,0x00000B70
0x00000B71,0x00000B71
0x00000B72,0x00000B72
0x00000B73,0x00000B73
0x00000B74,0x00000B74
0x00000B75,0x00000B75
0x00000B76,0x00000B76
0x00000B77,0x00000B77
0x00000B78,0x00000B78
0x00000B79,0x00000B79
0x00000B7A,0x00000B7A
0x00000B7B,0x00000B7B
0x00000B7C,0x00000B7C
0x00000B7D,0x00000B7D
0x00000B7E,0x00000B7E
0x00000B7F,0x00000B7F
0x00000B80,0x00000B80
0x00000B81,0x00000B81
0x00000B82,0x00000B82
0x00000B83,0x00000B83
0x00000B84,0x00000B84
0x00000B85,0x00000B85
0x00000B86,0x00000B86
0x00000B87,0x00000B87
0x00000B88,0x00000B88
0x00000B89,0x00000B89
0x00000B8A,0x00000B8A
0x00000B8B,0x00000B8B
0x00000B8C,0x00000B8C
0x00000B8D,0x00000B8D
0x00000B8E,0x00000B8E
0x00000B8F,0x00000B8F
0x00000B90,0x00000B90
0x00000B91,0x00000B91
0x00000B92,0x00000B92
0x00000B93,0x00000B93
0x00000B94,0x00000B94
0x00000B95,0x00000B95
0x00000B96,0x00000B96
0x00000B97,0x00000B97
0x00000B98,0x00000B98
0x00000B99,0x00000B99
0x00000B9A,0x00000B9A
0x00000B9B,0x00000B9B
0x00000B9C,0x00000B9C
0x00000B9D,0x00000B9D
0x00000B9E,0x00000B9E
0x00000B9F,0x00000B9F
0x00000BA0,0x00000BA0
0x00000BA1,0x00000BA1
0x00000BA2,0x00000BA2
0x00000BA3,0x00000BA3
0x00000BA4,0x00000BA4
0x00000BA5,0x00000BA5
0x00000BA6,0x00000BA6
0x00000BA7,0x00000BA7
0x00000BA8,0x00000BA8
0x00000BA9,0x00000BA9
0x00000BAA,0x00000BAA
0x00000BAB,0x00000BAB
0x00000BAC,0x00000BAC
0x00000BAD,0x00000BAD
0x00000BAE,0x00000BAE
0x00000BAF,0x00000BAF
0x00000BB0,0x00000BB0
0x00000BB1,0x00000BB1
0x00000BB2,0x00000BB2
0x00000BB3,0x00000BB3
0x00000BB4,0x00000BB4
0x00000BB5,0x00000BB5
0x00000BB6,0x00000BB6
0x00000BB7,0x00000BB7
0x00000BB8,0x00000BB8
0x00000BB9,0x00000BB9
0x00000BBA,0x00000BBA
0x00000BBB,0x00000BBB
0x00000BBC,0x00000BBC
0x00000BBD,0x00000BBD
0x00000BBE,0x00000BBE
0x00000BBF,0x00000BBF
0x00000BC0,0x00000BC0
0x00000BC1,0x00000BC1
0x00000BC2,0x00000BC2
0x00000BC3,0x00000BC3
0x00000BC4,0x00000BC4
0x00000BC5,0x00000BC5
0x00000BC6,0x00000BC6
0x00000BC7,0x00000BC7
0x00000BC8,0x00000BC8
0x00000BC9,0x00000BC9
0x00000BCA,0x00000BCA
0x00000BCB,0x00000BCB
0x00000BCC,0x00000BCC
0x00000BCD,0x00000BCD
0x00000BCE,0x00000BCE
0x00000BCF,0x00000BCF
0x00000BD0,0x00000BD0
0x00000BD1,0x00000BD1
0x00000BD2,0x00000BD2
0x00000BD3,0x00000BD3
0x00000BD4,0x00000BD4
0x00000BD5,0x00000BD5
0x00000BD6,0x00000BD6
0x00000BD7,0x00000BD7
0x00000BD8,0x00000BD8
0x00000BD9,0x00000BD9
0x00000BDA,0x00000BDA
0x00000BDB,0x00000BDB
0x00000BDC,0x00000BDC
0x00000BDD,0x00000BDD
0x00000BDE,0x00000BDE
0x00000BDF,0x00000BDF
0x00000BE0,0x00000BE0
0x00000BE1,0x00000BE1
0x00000BE2,0x00000BE2
0x00000BE3,0x00000BE3
0x00000BE4,0x00000BE4
0x00000BE5,0x00000BE5
0x00000BE6,0x00000BE6
0x00000BE7,0x00000BE7
0x00000BE8,0x00000BE8
0x00000BE9,0x00000BE9
0x00000BEA,0x00000BEA
0x00000BEB,0x00000BEB
0x00000BEC,0x00000BEC
0x00000BED,0x00000BED
0x00000BEE,0x00000BEE
0x00000BEF,0x00000BEF
0x00000BF0,0x00000BF0
0x00000BF1,0x00000BF1
0x00000BF2,0x00000BF2
0x00000BF3,0x00000BF3
0x00000BF4,0x00000BF4
0x00000BF5,0x00000BF5
0x00000BF6,0x00000BF6
0x00000BF7,0x00000BF7
0x00000BF8,0x00000BF8
0x00000BF9,0x00000BF9
0x00000BFA,0x00000BFA
0x00000BFB,0x00000BFB
0x00000BFC,0x00000BFC
0x00000BFD,0x00000BFD
0x00000BFE,0x00000BFE
0x00000BFF,0x00000BFF
0x00000C00,0x00000C00
0x00000C01,0x00000C01
0x00000C02,0x00000C02
0x00000C03,0x00000C03
0x00000C04,0x00000C04
0x00000C05,0x00000C05
0x00000C06,0x00000C06
0x00000C07,0x00000C07
0x00000C08,0x00000C08
0x00000C09,0x00000C09
0x00000C0A,0x00000C0A
0x00000C0B,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x00000C0C,0x00000C0C
0x00000C0D,0x00000C0D
0x00000C0E,0x00000C0E
0x00000C0F,0x00000C0F
0x00000C10,0x00000C10
0x00000C11,0x00000C11
0x00000C12,objects\characters\masterchief\fx\flaming_ninja
0x00000C13,0x00000C13
0x00000C14,0x00000C14
0x00000C15,0x00000C15
0x00000C16,0x00000C16
0x00000C17,0x00000C17
0x00000C18,0x00000C18
0x00000C19,0x00000C19
0x00000C1A,0x00000C1A
0x00000C1B,0x00000C1B
0x00000C1C,0x00000C1C
0x00000C1D,0x00000C1D
0x00000C1E,ui\chud\spartan
0x00000C1F,0x00000C1F
0x00000C20,0x00000C20
0x00000C21,0x00000C21
0x00000C22,0x00000C22
0x00000C23,0x00000C23
0x00000C24,0x00000C24
0x00000C25,0x00000C25
0x00000C26,0x00000C26
0x00000C27,0x00000C27
0x00000C28,0x00000C28
0x00000C29,0x00000C29
0x00000C2A,0x00000C2A
0x00000C2B,0x00000C2B
0x00000C2C,0x00000C2C
0x00000C2D,0x00000C2D
0x00000C2E,0x00000C2E
0x00000C2F,0x00000C2F
0x00000C30,0x00000C30
0x00000C31,0x00000C31
0x00000C32,0x00000C32
0x00000C33,0x00000C33
0x00000C34,0x00000C34
0x00000C35,0x00000C35
0x00000C36,0x00000C36
0x00000C37,0x00000C37
0x00000C38,0x00000C38
0x00000C39,0x00000C39
0x00000C3A,0x00000C3A
0x00000C3B,0x00000C3B
0x00000C3C,0x00000C3C
0x00000C3D,0x00000C3D
0x00000C3E,0x00000C3E
0x00000C3F,0x00000C3F
0x00000C40,0x00000C40
0x00000C41,0x00000C41
0x00000C42,0x00000C42
0x00000C43,0x00000C43
0x00000C44,0x00000C44
0x00000C45,0x00000C45
0x00000C46,0x00000C46
0x00000C47,0x00000C47
0x00000C48,0x00000C48
0x00000C49,0x00000C49
0x00000C4A,0x00000C4A
0x00000C4B,0x00000C4B
0x00000C4C,0x00000C4C
0x00000C4D,0x00000C4D
0x00000C4E,0x00000C4E
0x00000C4F,0x00000C4F
0x00000C50,0x00000C50
0x00000C51,0x00000C51
0x00000C52,0x00000C52
0x00000C53,0x00000C53
0x00000C54,0x00000C54
0x00000C55,0x00000C55
0x00000C56,0x00000C56
0x00000C57,0x00000C57
0x00000C58,0x00000C58
0x00000C59,0x00000C59
0x00000C5A,0x00000C5A
0x00000C5B,0x00000C5B
0x00000C5C,0x00000C5C
0x00000C5D,0x00000C5D
0x00000C5E,0x00000C5E
0x00000C5F,0x00000C5F
0x00000C60,0x00000C60
0x00000C61,0x00000C61
0x00000C62,0x00000C62
0x00000C63,0x00000C63
0x00000C64,0x00000C64
0x00000C65,0x00000C65
0x00000C66,0x00000C66
0x00000C67,0x00000C67
0x00000C68,0x00000C68
0x00000C69,0x00000C69
0x00000C6A,0x00000C6A
0x00000C6B,0x00000C6B
0x00000C6C,0x00000C6C
0x00000C6D,0x00000C6D
0x00000C6E,0x00000C6E
0x00000C6F,0x00000C6F
0x00000C70,0x00000C70
0x00000C71,0x00000C71
0x00000C72,0x00000C72
0x00000C73,0x00000C73
0x00000C74,0x00000C74
0x00000C75,0x00000C75
0x00000C76,0x00000C76
0x00000C77,0x00000C77
0x00000C78,0x00000C78
0x00000C79,0x00000C79
0x00000C7A,0x00000C7A
0x00000C7B,0x00000C7B
0x00000C7C,0x00000C7C
0x00000C7D,0x00000C7D
0x00000C7E,0x00000C7E
0x00000C7F,0x00000C7F
0x00000C80,0x00000C80
0x00000C81,0x00000C81
0x00000C82,0x00000C82
0x00000C83,0x00000C83
0x00000C84,0x00000C84
0x00000C85,0x00000C85
0x00000C86,0x00000C86
0x00000C87,0x00000C87
0x00000C88,0x00000C88
0x00000C89,0x00000C89
0x00000C8A,0x00000C8A
0x00000C8B,0x00000C8B
0x00000C8C,0x00000C8C
0x00000C8D,0x00000C8D
0x00000C8E,0x00000C8E
0x00000C8F,0x00000C8F
0x00000C90,0x00000C90
0x00000C91,0x00000C91
0x00000C92,0x00000C92
0x00000C93,0x00000C93
0x00000C94,0x00000C94
0x00000C95,0x00000C95
0x00000C96,0x00000C96
0x00000C97,0x00000C97
0x00000C98,0x00000C98
0x00000C99,0x00000C99
0x00000C9A,0x00000C9A
0x00000C9B,0x00000C9B
0x00000C9C,0x00000C9C
0x00000C9D,0x00000C9D
0x00000C9E,0x00000C9E
0x00000C9F,0x00000C9F
0x00000CA0,0x00000CA0
0x00000CA1,0x00000CA1
0x00000CA2,0x00000CA2
0x00000CA3,0x00000CA3
0x00000CA4,0x00000CA4
0x00000CA5,0x00000CA5
0x00000CA6,0x00000CA6
0x00000CA7,0x00000CA7
0x00000CA8,0x00000CA8
0x00000CA9,0x00000CA9
0x00000CAA,0x00000CAA
0x00000CAB,0x00000CAB
0x00000CAC,0x00000CAC
0x00000CAD,0x00000CAD
0x00000CAE,0x00000CAE
0x00000CAF,0x00000CAF
0x00000CB0,0x00000CB0
0x00000CB1,0x00000CB1
0x00000CB2,0x00000CB2
0x00000CB3,0x00000CB3
0x00000CB4,0x00000CB4
0x00000CB5,0x00000CB5
0x00000CB6,0x00000CB6
0x00000CB7,0x00000CB7
0x00000CB8,0x00000CB8
0x00000CB9,0x00000CB9
0x00000CBA,0x00000CBA
0x00000CBB,0x00000CBB
0x00000CBC,0x00000CBC
0x00000CBD,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x00000CBE,objects\characters\masterchief\masterchief
0x00000CBF,0x00000CBF
0x00000CC0,0x00000CC0
0x00000CC1,0x00000CC1
0x00000CC2,0x00000CC2
0x00000CC3,0x00000CC3
0x00000CC4,0x00000CC4
0x00000CC5,0x00000CC5
0x00000CC6,0x00000CC6
0x00000CC7,0x00000CC7
0x00000CC8,0x00000CC8
0x00000CC9,0x00000CC9
0x00000CCA,0x00000CCA
0x00000CCB,0x00000CCB
0x00000CCC,0x00000CCC
0x00000CCD,0x00000CCD
0x00000CCE,0x00000CCE
0x00000CCF,0x00000CCF
0x00000CD0,0x00000CD0
0x00000CD1,0x00000CD1
0x00000CD2,0x00000CD2
0x00000CD3,0x00000CD3
0x00000CD4,0x00000CD4
0x00000CD5,0x00000CD5
0x00000CD6,0x00000CD6
0x00000CD7,0x00000CD7
0x00000CD8,0x00000CD8
0x00000CD9,0x00000CD9
0x00000CDA,0x00000CDA
0x00000CDB,0x00000CDB
0x00000CDC,0x00000CDC
0x00000CDD,0x00000CDD
0x00000CDE,0x00000CDE
0x00000CDF,0x00000CDF
0x00000CE0,0x00000CE0
0x00000CE1,0x00000CE1
0x00000CE2,0x00000CE2
0x00000CE3,0x00000CE3
0x00000CE4,0x00000CE4
0x00000CE5,0x00000CE5
0x00000CE6,0x00000CE6
0x00000CE7,0x00000CE7
0x00000CE8,0x00000CE8
0x00000CE9,0x00000CE9
0x00000CEA,0x00000CEA
0x00000CEB,0x00000CEB
0x00000CEC,0x00000CEC
0x00000CED,0x00000CED
0x00000CEE,0x00000CEE
0x00000CEF,0x00000CEF
0x00000CF0,0x00000CF0
0x00000CF1,0x00000CF1
0x00000CF2,0x00000CF2
0x00000CF3,0x00000CF3
0x00000CF4,0x00000CF4
0x00000CF5,0x00000CF5
0x00000CF6,0x00000CF6
0x00000CF7,0x00000CF7
0x00000CF8,0x00000CF8
0x00000CF9,0x00000CF9
0x00000CFA,0x00000CFA
0x00000CFB,0x00000CFB
0x00000CFC,0x00000CFC
0x00000CFD,0x00000CFD
0x00000CFE,0x00000CFE
0x00000CFF,0x00000CFF
0x00000D00,0x00000D00
0x00000D01,0x00000D01
0x00000D02,0x00000D02
0x00000D03,0x00000D03
0x00000D04,0x00000D04
0x00000D05,0x00000D05
0x00000D06,0x00000D06
0x00000D07,0x00000D07
0x00000D08,0x00000D08
0x00000D09,0x00000D09
0x00000D0A,0x00000D0A
0x00000D0B,0x00000D0B
0x00000D0C,0x00000D0C
0x00000D0D,0x00000D0D
0x00000D0E,0x00000D0E
0x00000D0F,0x00000D0F
0x00000D10,0x00000D10
0x00000D11,0x00000D11
0x00000D12,0x00000D12
0x00000D13,0x00000D13
0x00000D14,0x00000D14
0x00000D15,0x00000D15
0x00000D16,0x00000D16
0x00000D17,0x00000D17
0x00000D18,0x00000D18
0x00000D19,0x00000D19
0x00000D1A,0x00000D1A
0x00000D1B,0x00000D1B
0x00000D1C,0x00000D1C
0x00000D1D,0x00000D1D
0x00000D1E,0x00000D1E
0x00000D1F,0x00000D1F
0x00000D20,0x00000D20
0x00000D21,0x00000D21
0x00000D22,0x00000D22
0x00000D23,0x00000D23
0x00000D24,0x00000D24
0x00000D25,0x00000D25
0x00000D26,0x00000D26
0x00000D27,0x00000D27
0x00000D28,0x00000D28
0x00000D29,0x00000D29
0x00000D2A,0x00000D2A
0x00000D2B,0x00000D2B
0x00000D2C,0x00000D2C
0x00000D2D,0x00000D2D
0x00000D2E,0x00000D2E
0x00000D2F,0x00000D2F
0x00000D30,0x00000D30
0x00000D31,0x00000D31
0x00000D32,0x00000D32
0x00000D33,0x00000D33
0x00000D34,0x00000D34
0x00000D35,0x00000D35
0x00000D36,0x00000D36
0x00000D37,0x00000D37
0x00000D38,0x00000D38
0x00000D39,0x00000D39
0x00000D3A,0x00000D3A
0x00000D3B,0x00000D3B
0x00000D3C,0x00000D3C
0x00000D3D,0x00000D3D
0x00000D3E,0x00000D3E
0x00000D3F,0x00000D3F
0x00000D40,0x00000D40
0x00000D41,0x00000D41
0x00000D42,0x00000D42
0x00000D43,0x00000D43
0x00000D44,0x00000D44
0x00000D45,0x00000D45
0x00000D46,0x00000D46
0x00000D47,0x00000D47
0x00000D48,0x00000D48
0x00000D49,0x00000D49
0x00000D4A,0x00000D4A
0x00000D4B,0x00000D4B
0x00000D4C,0x00000D4C
0x00000D4D,0x00000D4D
0x00000D4E,0x00000D4E
0x00000D4F,0x00000D4F
0x00000D50,0x00000D50
0x00000D51,0x00000D51
0x00000D52,0x00000D52
0x00000D53,0x00000D53
0x00000D54,0x00000D54
0x00000D55,0x00000D55
0x00000D56,0x00000D56
0x00000D57,0x00000D57
0x00000D58,0x00000D58
0x00000D59,0x00000D59
0x00000D5A,0x00000D5A
0x00000D5B,0x00000D5B
0x00000D5C,0x00000D5C
0x00000D5D,0x00000D5D
0x00000D5E,0x00000D5E
0x00000D5F,0x00000D5F
0x00000D60,0x00000D60
0x00000D61,0x00000D61
0x00000D62,0x00000D62
0x00000D63,0x00000D63
0x00000D64,0x00000D64
0x00000D65,0x00000D65
0x00000D66,0x00000D66
0x00000D67,0x00000D67
0x00000D68,0x00000D68
0x00000D69,0x00000D69
0x00000D6A,0x00000D6A
0x00000D6B,0x00000D6B
0x00000D6C,0x00000D6C
0x00000D6D,0x00000D6D
0x00000D6E,0x00000D6E
0x00000D6F,0x00000D6F
0x00000D70,0x00000D70
0x00000D71,0x00000D71
0x00000D72,0x00000D72
0x00000D73,0x00000D73
0x00000D74,objects\characters\masterchief\masterchief
0x00000D75,objects\characters\masterchief\masterchief
0x00000D76,0x00000D76
0x00000D77,0x00000D77
0x00000D78,0x00000D78
0x00000D79,0x00000D79
0x00000D7A,0x00000D7A
0x00000D7B,0x00000D7B
0x00000D7C,0x00000D7C
0x00000D7D,0x00000D7D
0x00000D7E,0x00000D7E
0x00000D7F,0x00000D7F
0x00000D80,0x00000D80
0x00000D81,0x00000D81
0x00000D82,0x00000D82
0x00000D83,0x00000D83
0x00000D84,0x00000D84
0x00000D85,0x00000D85
0x00000D86,0x00000D86
0x00000D87,0x00000D87
0x00000D88,0x00000D88
0x00000D89,0x00000D89
0x00000D8A,0x00000D8A
0x00000D8B,0x00000D8B
0x00000D8C,0x00000D8C
0x00000D8D,0x00000D8D
0x00000D8E,0x00000D8E
0x00000D8F,0x00000D8F
0x00000D90,0x00000D90
0x00000D91,0x00000D91
0x00000D92,0x00000D92
0x00000D93,0x00000D93
0x00000D94,0x00000D94
0x00000D95,0x00000D95
0x00000D96,0x00000D96
0x00000D97,0x00000D97
0x00000D98,0x00000D98
0x00000D99,0x00000D99
0x00000D9A,0x00000D9A
0x00000D9B,0x00000D9B
0x00000D9C,0x00000D9C
0x00000D9D,0x00000D9D
0x00000D9E,0x00000D9E
0x00000D9F,0x00000D9F
0x00000DA0,0x00000DA0
0x00000DA1,0x00000DA1
0x00000DA2,0x00000DA2
0x00000DA3,0x00000DA3
0x00000DA4,0x00000DA4
0x00000DA5,0x00000DA5
0x00000DA6,0x00000DA6
0x00000DA7,0x00000DA7
0x00000DA8,0x00000DA8
0x00000DA9,0x00000DA9
0x00000DAA,0x00000DAA
0x00000DAB,0x00000DAB
0x00000DAC,0x00000DAC
0x00000DAD,0x00000DAD
0x00000DAE,0x00000DAE
0x00000DAF,0x00000DAF
0x00000DB0,0x00000DB0
0x00000DB1,0x00000DB1
0x00000DB2,0x00000DB2
0x00000DB3,0x00000DB3
0x00000DB4,0x00000DB4
0x00000DB5,0x00000DB5
0x00000DB6,0x00000DB6
0x00000DB7,0x00000DB7
0x00000DB8,0x00000DB8
0x00000DB9,0x00000DB9
0x00000DBA,0x00000DBA
0x00000DBB,0x00000DBB
0x00000DBC,0x00000DBC
0x00000DBD,0x00000DBD
0x00000DBE,0x00000DBE
0x00000DBF,0x00000DBF
0x00000DC0,0x00000DC0
0x00000DC1,0x00000DC1
0x00000DC2,0x00000DC2
0x00000DC3,0x00000DC3
0x00000DC4,0x00000DC4
0x00000DC5,0x00000DC5
0x00000DC6,0x00000DC6
0x00000DC7,0x00000DC7
0x00000DC8,0x00000DC8
0x00000DC9,0x00000DC9
0x00000DCA,0x00000DCA
0x00000DCB,0x00000DCB
0x00000DCC,0x00000DCC
0x00000DCD,0x00000DCD
0x00000DCE,0x00000DCE
0x00000DCF,0x00000DCF
0x00000DD0,0x00000DD0
0x00000DD1,0x00000DD1
0x00000DD2,0x00000DD2
0x00000DD3,0x00000DD3
0x00000DD4,0x00000DD4
0x00000DD5,0x00000DD5
0x00000DD6,0x00000DD6
0x00000DD7,0x00000DD7
0x00000DD8,0x00000DD8
0x00000DD9,0x00000DD9
0x00000DDA,0x00000DDA
0x00000DDB,0x00000DDB
0x00000DDC,0x00000DDC
0x00000DDD,0x00000DDD
0x00000DDE,0x00000DDE
0x00000DDF,0x00000DDF
0x00000DE0,0x00000DE0
0x00000DE1,0x00000DE1
0x00000DE2,0x00000DE2
0x00000DE3,0x00000DE3
0x00000DE4,0x00000DE4
0x00000DE5,0x00000DE5
0x00000DE6,0x00000DE6
0x00000DE7,0x00000DE7
0x00000DE8,0x00000DE8
0x00000DE9,0x00000DE9
0x00000DEA,0x00000DEA
0x00000DEB,0x00000DEB
0x00000DEC,0x00000DEC
0x00000DED,0x00000DED
0x00000DEE,0x00000DEE
0x00000DEF,0x00000DEF
0x00000DF0,0x00000DF0
0x00000DF1,0x00000DF1
0x00000DF2,0x00000DF2
0x00000DF3,0x00000DF3
0x00000DF4,0x00000DF4
0x00000DF5,0x00000DF5
0x00000DF6,0x00000DF6
0x00000DF7,0x00000DF7
0x00000DF8,0x00000DF8
0x00000DF9,0x00000DF9
0x00000DFA,0x00000DFA
0x00000DFB,0x00000DFB
0x00000DFC,0x00000DFC
0x00000DFD,0x00000DFD
0x00000DFE,0x00000DFE
0x00000DFF,0x00000DFF
0x00000E00,0x00000E00
0x00000E01,0x00000E01
0x00000E02,0x00000E02
0x00000E03,0x00000E03
0x00000E04,0x00000E04
0x00000E05,0x00000E05
0x00000E06,0x00000E06
0x00000E07,0x00000E07
0x00000E08,0x00000E08
0x00000E09,0x00000E09
0x00000E0A,0x00000E0A
0x00000E0B,0x00000E0B
0x00000E0C,0x00000E0C
0x00000E0D,0x00000E0D
0x00000E0E,0x00000E0E
0x00000E0F,0x00000E0F
0x00000E10,0x00000E10
0x00000E11,0x00000E11
0x00000E12,0x00000E12
0x00000E13,0x00000E13
0x00000E14,0x00000E14
0x00000E15,0x00000E15
0x00000E16,0x00000E16
0x00000E17,0x00000E17
0x00000E18,0x00000E18
0x00000E19,0x00000E19
0x00000E1A,0x00000E1A
0x00000E1B,0x00000E1B
0x00000E1C,0x00000E1C
0x00000E1D,0x00000E1D
0x00000E1E,0x00000E1E
0x00000E1F,0x00000E1F
0x00000E20,0x00000E20
0x00000E21,0x00000E21
0x00000E22,0x00000E22
0x00000E23,0x00000E23
0x00000E24,0x00000E24
0x00000E25,0x00000E25
0x00000E26,0x00000E26
0x00000E27,0x00000E27
0x00000E28,0x00000E28
0x00000E29,0x00000E29
0x00000E2A,0x00000E2A
0x00000E2B,0x00000E2B
0x00000E2C,0x00000E2C
0x00000E2D,0x00000E2D
0x00000E2E,0x00000E2E
0x00000E2F,0x00000E2F
0x00000E30,0x00000E30
0x00000E31,0x00000E31
0x00000E32,0x00000E32
0x00000E33,0x00000E33
0x00000E34,0x00000E34
0x00000E35,0x00000E35
0x00000E36,0x00000E36
0x00000E37,0x00000E37
0x00000E38,0x00000E38
0x00000E39,0x00000E39
0x00000E3A,0x00000E3A
0x00000E3B,0x00000E3B
0x00000E3C,0x00000E3C
0x00000E3D,0x00000E3D
0x00000E3E,0x00000E3E
0x00000E3F,0x00000E3F
0x00000E40,0x00000E40
0x00000E41,0x00000E41
0x00000E42,0x00000E42
0x00000E43,0x00000E43
0x00000E44,0x00000E44
0x00000E45,0x00000E45
0x00000E46,0x00000E46
0x00000E47,0x00000E47
0x00000E48,0x00000E48
0x00000E49,0x00000E49
0x00000E4A,0x00000E4A
0x00000E4B,0x00000E4B
0x00000E4C,0x00000E4C
0x00000E4D,0x00000E4D
0x00000E4E,0x00000E4E
0x00000E4F,0x00000E4F
0x00000E50,0x00000E50
0x00000E51,0x00000E51
0x00000E52,0x00000E52
0x00000E53,0x00000E53
0x00000E54,0x00000E54
0x00000E55,0x00000E55
0x00000E56,0x00000E56
0x00000E57,0x00000E57
0x00000E58,0x00000E58
0x00000E59,0x00000E59
0x00000E5A,0x00000E5A
0x00000E5B,objects\characters\elite\mp_elite\mp_elite
0x00000E5C,0x00000E5C
0x00000E5D,0x00000E5D
0x00000E5E,0x00000E5E
0x00000E5F,ui\chud\elite
0x00000E60,0x00000E60
0x00000E61,0x00000E61
0x00000E62,0x00000E62
0x00000E63,0x00000E63
0x00000E64,0x00000E64
0x00000E65,0x00000E65
0x00000E66,0x00000E66
0x00000E67,0x00000E67
0x00000E68,0x00000E68
0x00000E69,0x00000E69
0x00000E6A,0x00000E6A
0x00000E6B,0x00000E6B
0x00000E6C,0x00000E6C
0x00000E6D,0x00000E6D
0x00000E6E,0x00000E6E
0x00000E6F,0x00000E6F
0x00000E70,0x00000E70
0x00000E71,0x00000E71
0x00000E72,0x00000E72
0x00000E73,0x00000E73
0x00000E74,0x00000E74
0x00000E75,0x00000E75
0x00000E76,0x00000E76
0x00000E77,0x00000E77
0x00000E78,0x00000E78
0x00000E79,0x00000E79
0x00000E7A,0x00000E7A
0x00000E7B,0x00000E7B
0x00000E7C,0x00000E7C
0x00000E7D,0x00000E7D
0x00000E7E,objects\characters\elite\mp_elite\mp_elite
0x00000E7F,0x00000E7F
0x00000E80,0x00000E80
0x00000E81,0x00000E81
0x00000E82,0x00000E82
0x00000E83,0x00000E83
0x00000E84,0x00000E84
0x00000E85,0x00000E85
0x00000E86,0x00000E86
0x00000E87,0x00000E87
0x00000E88,0x00000E88
0x00000E89,0x00000E89
0x00000E8A,0x00000E8A
0x00000E8B,0x00000E8B
0x00000E8C,0x00000E8C
0x00000E8D,0x00000E8D
0x00000E8E,0x00000E8E
0x00000E8F,0x00000E8F
0x00000E90,0x00000E90
0x00000E91,0x00000E91
0x00000E92,0x00000E92
0x00000E93,0x00000E93
0x00000E94,0x00000E94
0x00000E95,0x00000E95
0x00000E96,0x00000E96
0x00000E97,0x00000E97
0x00000E98,0x00000E98
0x00000E99,0x00000E99
0x00000E9A,0x00000E9A
0x00000E9B,0x00000E9B
0x00000E9C,0x00000E9C
0x00000E9D,0x00000E9D
0x00000E9E,0x00000E9E
0x00000E9F,0x00000E9F
0x00000EA0,0x00000EA0
0x00000EA1,0x00000EA1
0x00000EA2,0x00000EA2
0x00000EA3,0x00000EA3
0x00000EA4,0x00000EA4
0x00000EA5,0x00000EA5
0x00000EA6,0x00000EA6
0x00000EA7,0x00000EA7
0x00000EA8,0x00000EA8
0x00000EA9,0x00000EA9
0x00000EAA,0x00000EAA
0x00000EAB,0x00000EAB
0x00000EAC,0x00000EAC
0x00000EAD,0x00000EAD
0x00000EAE,0x00000EAE
0x00000EAF,0x00000EAF
0x00000EB0,0x00000EB0
0x00000EB1,0x00000EB1
0x00000EB2,0x00000EB2
0x00000EB3,0x00000EB3
0x00000EB4,0x00000EB4
0x00000EB5,0x00000EB5
0x00000EB6,0x00000EB6
0x00000EB7,0x00000EB7
0x00000EB8,0x00000EB8
0x00000EB9,0x00000EB9
0x00000EBA,0x00000EBA
0x00000EBB,0x00000EBB
0x00000EBC,0x00000EBC
