0x00000000,global_tags
0x000011AF,objects\equipment\vision_equipment\vision_equipment
0x000011B0,objects\equipment\bubbleshield_equipment\bubbleshield_equipment_tutorial
0x000011B1,objects\equipment\vision_equipment\vision_equipment_tutorial
0x000011B2,multiplayer\global_multiplayer_messages
0x000011B3,objects\weapons\rifle\battle_rifle\battle_rifle
0x000011B4,objects\weapons\rifle\smg\smg
0x000011B5,objects\weapons\pistol\magnum\magnum
0x000011B6,objects\weapons\melee\energy_blade\energy_blade_useless
0x000011B7,objects\weapons\rifle\dmr\dmr
0x000011B8,objects\weapons\rifle\assault_rifle\assault_rifle_v2\assault_rifle_v2
0x000011B9,objects\weapons\rifle\assault_rifle\assault_rifle_v3\assault_rifle_v3
0x000011BA,objects\weapons\rifle\assault_rifle\assault_rifle_v5\assault_rifle_v5
0x000011BB,objects\weapons\rifle\assault_rifle\assault_rifle_v6\assault_rifle_v6
0x000011BC,objects\weapons\rifle\battle_rifle\battle_rifle_v3\battle_rifle_v3
0x000011BD,objects\weapons\rifle\battle_rifle\battle_rifle_v4\battle_rifle_v4
0x000011BE,objects\weapons\rifle\battle_rifle\battle_rifle_v6\battle_rifle_v6
0x000011BF,objects\weapons\rifle\dmr\dmr_v2\dmr_v2
0x000011C0,objects\weapons\rifle\dmr\dmr_v3\dmr_v3
0x000011C1,objects\weapons\rifle\dmr\dmr_v4\dmr_v4
0x000011C2,objects\weapons\rifle\dmr\dmr_v6\dmr_v6
0x000011C3,objects\weapons\rifle\smg\smg_v1\smg_v1
0x000011C4,objects\weapons\rifle\smg\smg_v2\smg_v2
0x000011C5,objects\weapons\rifle\smg\smg_v4\smg_v4
0x000011C6,objects\weapons\rifle\smg\smg_v6\smg_v6
0x000011C7,objects\weapons\rifle\plasma_rifle\plasma_rifle_v6\plasma_rifle_v6
0x000011C8,objects\weapons\rifle\covenant_carbine\covenant_carbine_v6\covenant_carbine_v6
0x000011C9,objects\weapons\pistol\excavator\excavator_v3\excavator_v3
0x000011CA,objects\weapons\pistol\magnum\magnum_v2\magnum_v2
0x000011CB,objects\weapons\pistol\magnum\magnum_v3\magnum_v3
0x000011CC,objects\weapons\pistol\plasma_pistol\plasma_pistol_v3\plasma_pistol_v3
0x000011CD,objects\vehicles\mongoose\mongoose
0x000011CF,objects\vehicles\hornet\hornet
0x000011D0,objects\vehicles\warthog\warthog_snow
0x000011D4,objects\characters\elite\mp_elite\mp_elite_podium
0x000011D5,objects\weapons\melee\energy_blade\energy_blade
0x000011D6,multiplayer\game_engine_settings
0x000011D7,objects\characters\monitor\monitor_editor
0x000011D8,objects\ui\editor_gizmo\editor_gizmo
0x000011D9,objects\weapons\multiplayer\flag\flag
0x000011DA,objects\weapons\multiplayer\ball\ball
0x000011DB,objects\weapons\multiplayer\assault_bomb\assault_bomb
0x000011DC,objects\multi\vip\vip_boundary
0x000011DD,multiplayer\in_game_multiplayer_messages
0x000011DE,objects\weapons\grenade\plasma_grenade\plasma_grenade2
0x000011DF,multiplayer\vehicle_autoflip
0x000011E0,multiplayer\safety_booster
0x000011E1,sound\game_sfx\multiplayer\transport
0x000011E2,sound\game_sfx\ui\death_gurgle
0x000011E3,sound\game_sfx\multiplayer\comm_fail
0x000011E4,sound\game_sfx\multiplayer\comm_loop_mp\comm_loop_mp
0x000011E5,sound\game_sfx\multiplayer\countdown_for_respawn
0x000011E6,sound\game_sfx\multiplayer\teleporter_activate
0x000011E7,sound\game_sfx\ui\flag_fail
0x000011E8,objects\weapons\rifle\sniper_rifle\sniper_rifle
0x000011E9,objects\weapons\support_high\spartan_laser\spartan_laser
0x000011EA,objects\weapons\support_high\rocket_launcher\rocket_launcher
0x000011EB,objects\vehicles\warthog\turrets\chaingun\weapon\chaingun_turret
0x000011EC,objects\weapons\turret\machinegun_turret\machinegun_turret
0x000011ED,objects\weapons\turret\machinegun_turret\machinegun_turret_integrated
0x000011EE,objects\weapons\turret\plasma_cannon\plasma_cannon_integrated
0x000011EF,objects\vehicles\warthog\turrets\gauss\weapon\gauss_turret
0x000011F0,objects\vehicles\mauler\anti_infantry\weapon\anti_infantry
0x000011F1,objects\levels\multi\shrine\behemoth\weapon\behemoth_chaingun_turret
0x000011F2,objects\weapons\rifle\battle_rifle\battle_rifle_v1\battle_rifle_v1
0x000011F3,objects\weapons\rifle\battle_rifle\battle_rifle_v2\battle_rifle_v2
0x000011F4,objects\weapons\rifle\battle_rifle\battle_rifle_v5\battle_rifle_v5
0x000011F5,objects\weapons\rifle\dmr\dmr_v1\dmr_v1
0x000011F6,objects\weapons\rifle\dmr\dmr_v5\dmr_v5
0x000011F7,objects\weapons\rifle\covenant_carbine\covenant_carbine_v1\covenant_carbine_v1
0x000011F8,objects\weapons\rifle\covenant_carbine\covenant_carbine_v2\covenant_carbine_v2
0x000011F9,objects\weapons\rifle\covenant_carbine\covenant_carbine_v3\covenant_carbine_v3
0x000011FA,objects\weapons\rifle\covenant_carbine\covenant_carbine_v4\covenant_carbine_v4
0x000011FB,objects\weapons\rifle\covenant_carbine\covenant_carbine_v5\covenant_carbine_v5
0x000011FC,objects\equipment\autoturret\autoturret
0x00001200,objects\weapons\support_high\rocket_launcher\projectiles\rocket
0x00001201,objects\weapons\turret\missile_pod\projectiles\missile_pod_missile
0x00001204,objects\weapons\support_low\brute_shot\projectiles\grenade\grenade
0x00001205,objects\vehicles\hornet\weapon\hornet_missile
0x00001206,objects\weapons\support_high\flak_cannon\projectiles\flak_bolt\flak_bolt
0x00001207,objects\equipment\bombrun_equipment\projectiles\bombrun_grenade
0x00001208,objects\equipment\tripmine\tripmine
0x00001209,objects\equipment\powerdrain\powerdrain
0x0000120A,objects\equipment\superflare\superflare
0x0000120B,objects\equipment\scrambler\scrambler
0x0000120C,objects\equipment\weapon_jammer\weapon_jammer
0x0000120D,multiplayer\hill\hill
0x0000120E,fx\scenery_fx\explosions\human_explosion_huge\human_explosion_huge
0x0000120F,objects\weapons\multiplayer\assault_bomb\damage_effects\bomb_explosion
0x00001210,multiplayer\sandbox\cursor_impact
0x00001211,objects\multi\shaders\koth_shield
0x00001212,ui\chud\multiplayer_intro\summary_slayer
0x00001213,ui\chud\multiplayer_intro\summary_oddball
0x00001214,ui\chud\multiplayer_intro\summary_king
0x00001215,ui\chud\multiplayer_intro\summary_editor
0x00001216,ui\chud\multiplayer_intro\summary_vip
0x00001217,ui\chud\multiplayer_intro\summary_juggernaut
0x00001218,ui\chud\multiplayer_intro\summary_territories
0x00001219,ui\chud\multiplayer_intro\summary_infection
0x0000167C,objects\weapons\rifle\shotgun\shotgun
0x0000168C,objects\weapons\turret\flamethrower\flamethrower
0x0000168D,objects\weapons\support_low\sentinel_gun\sentinel_gun
0x000016A2,objects\equipment\instantcover_equipment\instantcover_equipment
0x000017C5,objects\powerups\ammo_packs\ammo_large\ammo_large
0x000017C6,objects\powerups\ammo_packs\ammo_small\ammo_small
0x00001B36,objects\powerups\shotgun_ammo\shotgun_ammo
0x00001BC8,objects\powerups\sniper_rifle_ammo\sniper_rifle_ammo
0x000022FE,multiplayer\in_game_survival_messages
0x000023FA,levels\ui\mainmenu\mainmenu
0x000023FB,levels\ui\mainmenu\mainmenu
0x000023FC,levels\ui\mainmenu\mainmenu_mainmenu_cubemaps
0x000023FD,levels\ui\mainmenu\sky\menu_sky
0x0000240D,objects\characters\odst\odst
0x0000240E,objects\characters\marine\marine
0x0000240F,levels\ui\mainmenu\objects\hornet\hornet
0x00002483,objects\weapons\turret\machinegun_turret\machinegun_turret
0x00002AC1,levels\multi\guardian\guardian
0x00002AC2,levels\multi\guardian\guardian
0x00002AC3,levels\multi\guardian\guardian_design
0x00002AC4,levels\multi\guardian\guardian_guardian_cubemaps
0x00002AC5,levels\multi\guardian\wind_guardian
0x00002AC6,levels\multi\guardian\sky\sky
0x00002AE0,objects\equipment\gravlift_equipment\gravlift_equipment
0x00002AE1,objects\multi\powerups\powerup_blue\powerup_blue
0x00002AE2,objects\multi\powerups\powerup_red\powerup_red
0x00002AE3,objects\multi\powerups\powerup_yellow\powerup_yellow
0x000030C1,levels\multi\s3d_turf\s3d_turf
0x000030C2,levels\multi\s3d_turf\s3d_turf
0x000030C3,levels\multi\s3d_turf\s3d_turf_design
0x000030C4,levels\multi\s3d_turf\s3d_turf_s3d_turf_cubemaps
0x000030C5,levels\multi\s3d_turf\sky\sky
0x000030D1,objects\powerups\smg_ammo\smg_ammo
0x000030D2,objects\powerups\pistol_ammo\pistol_ammo
0x000030D3,objects\powerups\battle_rifle_ammo\br_ammo
0x00003527,levels\multi\s3d_edge\s3d_edge
0x00003528,levels\multi\s3d_edge\s3d_edge
0x00003529,levels\multi\s3d_edge\s3d_edge_design
0x0000352A,levels\multi\s3d_edge\s3d_edge_s3d_edge_cubemaps
0x0000352B,levels\multi\s3d_edge\sky\sky
