0x00000000,global_tags
0x00001672,objects\weapons\pistol\magnum\projectiles\magnum_bullet
0x000016AF,objects\powerups\needler_ammo\needler_ammo
0x000016B0,objects\weapons\pistol\needler\projectiles\needler_shard\needler_shard
0x00001767,objects\weapons\turret\machinegun_turret\projectiles\machinegun_turret_bullet
0x00001815,objects\weapons\rifle\beam_rifle\projectiles\beam_rifle_beam
0x00001868,objects\weapons\support_high\spartan_laser\projectiles\spartan_laser_tracer
0x0000186A,objects\weapons\support_high\spartan_laser\projectiles\spartan_laser_beam
0x00001948,objects\weapons\rifle\assault_rifle\projectiles\assault_rifle_bullet_v1
0x00001969,objects\weapons\rifle\assault_rifle\projectiles\assault_rifle_bullet_v2
0x0000198A,objects\weapons\rifle\assault_rifle\projectiles\assault_rifle_bullet_v3
0x000019A6,objects\weapons\rifle\assault_rifle\projectiles\assault_rifle_bullet_v4
0x000019C5,objects\weapons\rifle\assault_rifle\projectiles\assault_rifle_bullet_v6
0x000019E2,objects\weapons\rifle\battle_rifle\projectiles\battle_rifle_bullet_v1
0x000019FC,objects\weapons\rifle\battle_rifle\projectiles\battle_rifle_bullet_v2
0x00001A13,objects\weapons\rifle\battle_rifle\projectiles\battle_rifle_bullet_v4
0x00001A38,objects\weapons\rifle\battle_rifle\projectiles\battle_rifle_bullet_v5
0x00001A4F,objects\weapons\rifle\battle_rifle\projectiles\battle_rifle_bullet_v6
0x00001A6E,objects\weapons\rifle\dmr\projectiles\dmr_bullet_v1
0x00001A91,objects\weapons\rifle\dmr\projectiles\dmr_bullet_v2
0x00001AAE,objects\weapons\rifle\dmr\projectiles\dmr_bullet_v3
0x00001AC4,objects\weapons\rifle\dmr\projectiles\dmr_bullet_v4
0x00001AE3,objects\weapons\rifle\dmr\projectiles\dmr_bullet_v6
0x00001B01,objects\weapons\rifle\smg\projectiles\smg_bullet_v1
0x00001B1E,objects\weapons\rifle\smg\projectiles\smg_bullet_v2
0x00001B35,objects\weapons\rifle\smg\projectiles\smg_bullet_v3
0x00001B49,objects\weapons\rifle\smg\projectiles\smg_bullet_v5
0x00001B5B,objects\weapons\pistol\magnum\projectiles\magnum_bullet_v1
0x00001B73,objects\weapons\pistol\magnum\projectiles\magnum_bullet_v2
0x00001B86,objects\weapons\pistol\magnum\projectiles\magnum_bullet_v3
0x00001BB0,objects\vehicles\warthog\turrets\chaingun\weapon\bullet
0x00001BBD,objects\weapons\turret\plasma_cannon\projectiles\plasma_cannon_bolt
0x00001BF3,objects\vehicles\warthog\turrets\gauss\weapon\gauss_bullet
0x00001C0B,objects\levels\multi\shrine\behemoth\weapon\behemoth_chaingun_bullet
0x00001CC2,multiplayer\in_game_survival_messages
0x00001CC3,objects\characters\masterchief\mp_masterchief\armor\air_assault
0x00001CC4,objects\characters\masterchief\mp_masterchief\armor\ballista
0x00001CC5,objects\characters\masterchief\mp_masterchief\armor\blaster
0x00001CC6,objects\characters\masterchief\mp_masterchief\armor\boxhead
0x00001CC7,objects\characters\masterchief\mp_masterchief\armor\bushido
0x00001CC8,objects\characters\masterchief\mp_masterchief\armor\buzzsaw
0x00001CC9,objects\characters\masterchief\mp_masterchief\armor\cain
0x00001CCA,objects\characters\masterchief\mp_masterchief\armor\chameleon
0x00001CCB,objects\characters\masterchief\mp_masterchief\armor\cyclops
0x00001CCC,objects\characters\masterchief\mp_masterchief\armor\defender
0x00001CCD,objects\characters\masterchief\mp_masterchief\armor\demo
0x00001CCE,objects\characters\masterchief\mp_masterchief\armor\diablo
0x00001CCF,objects\characters\masterchief\mp_masterchief\armor\dutch
0x00001CD0,objects\characters\masterchief\mp_masterchief\armor\dynamo
0x00001CD1,objects\characters\masterchief\mp_masterchief\armor\enigma
0x00001CD2,objects\characters\masterchief\mp_masterchief\armor\eod
0x00001CD3,objects\characters\masterchief\mp_masterchief\armor\eva
0x00001CD4,objects\characters\masterchief\mp_masterchief\armor\excavator
0x00001CD5,objects\characters\masterchief\mp_masterchief\armor\explorer
0x00001CD6,objects\characters\masterchief\mp_masterchief\armor\extractor
0x00001CD7,objects\characters\masterchief\mp_masterchief\armor\gargoyle
0x00001CD8,objects\characters\masterchief\mp_masterchief\armor\ghoul
0x00001CD9,objects\characters\masterchief\mp_masterchief\armor\gladiator
0x00001CDA,objects\characters\masterchief\mp_masterchief\armor\goku
0x00001CDB,objects\characters\masterchief\mp_masterchief\armor\guardian
0x00001CDC,objects\characters\masterchief\mp_masterchief\armor\gungnir
0x00001CDD,objects\characters\masterchief\mp_masterchief\armor\halberd
0x00001CDE,objects\characters\masterchief\mp_masterchief\armor\hammerhead
0x00001CDF,objects\characters\masterchief\mp_masterchief\armor\hellcat
0x00001CE0,objects\characters\masterchief\mp_masterchief\armor\hoplite
0x00001CE1,objects\characters\masterchief\mp_masterchief\armor\iron
0x00001CE2,objects\characters\masterchief\mp_masterchief\armor\jawbone
0x00001CE3,objects\characters\masterchief\mp_masterchief\armor\juggernaut
0x00001CE4,objects\characters\masterchief\mp_masterchief\armor\knight
0x00001CE5,objects\characters\masterchief\mp_masterchief\armor\lancer
0x00001CE6,objects\characters\masterchief\mp_masterchief\armor\lotus
0x00001CE7,objects\characters\masterchief\mp_masterchief\armor\mac
0x00001CE8,objects\characters\masterchief\mp_masterchief\armor\major
0x00001CE9,objects\characters\masterchief\mp_masterchief\armor\mantis
0x00001CEA,objects\characters\masterchief\mp_masterchief\armor\mercenary
0x00001CEB,objects\characters\masterchief\mp_masterchief\armor\mirmillion
0x00001CEC,objects\characters\masterchief\mp_masterchief\armor\mongoose
0x00001CED,objects\characters\masterchief\mp_masterchief\armor\navigator
0x00001CEE,objects\characters\masterchief\mp_masterchief\armor\nihard
0x00001CEF,objects\characters\masterchief\mp_masterchief\armor\ninja
0x00001CF0,objects\characters\masterchief\mp_masterchief\armor\omni
0x00001CF1,objects\characters\masterchief\mp_masterchief\armor\optimus
0x00001CF2,objects\characters\masterchief\mp_masterchief\armor\oracle
0x00001CF3,objects\characters\masterchief\mp_masterchief\armor\orbital
0x00001CF4,objects\characters\masterchief\mp_masterchief\armor\paladin
0x00001CF5,objects\characters\masterchief\mp_masterchief\armor\panther
0x00001CF6,objects\characters\masterchief\mp_masterchief\armor\pharaoh
0x00001CF7,objects\characters\masterchief\mp_masterchief\armor\pilot
0x00001CF8,objects\characters\masterchief\mp_masterchief\armor\poncho
0x00001CF9,objects\characters\masterchief\mp_masterchief\armor\prophet
0x00001CFA,objects\characters\masterchief\mp_masterchief\armor\pulse
0x00001CFB,objects\characters\masterchief\mp_masterchief\armor\ranger
0x00001CFC,objects\characters\masterchief\mp_masterchief\armor\razor
0x00001CFD,objects\characters\masterchief\mp_masterchief\armor\recon
0x00001CFE,objects\characters\masterchief\mp_masterchief\armor\renegade
0x00001CFF,objects\characters\masterchief\mp_masterchief\armor\rhino
0x00001D00,objects\characters\masterchief\mp_masterchief\armor\rogue
0x00001D01,objects\characters\masterchief\mp_masterchief\armor\rookie
0x00001D02,objects\characters\masterchief\mp_masterchief\armor\scanner
0x00001D03,objects\characters\masterchief\mp_masterchief\armor\scout
0x00001D04,objects\characters\masterchief\mp_masterchief\armor\seeker
0x00001D05,objects\characters\masterchief\mp_masterchief\armor\shark
0x00001D06,objects\characters\masterchief\mp_masterchief\armor\silencer
0x00001D07,objects\characters\masterchief\mp_masterchief\armor\silverback
0x00001D08,objects\characters\masterchief\mp_masterchief\armor\solar
0x00001D09,objects\characters\masterchief\mp_masterchief\armor\spectrum
0x00001D0A,objects\characters\masterchief\mp_masterchief\armor\stealth
0x00001D0B,objects\characters\masterchief\mp_masterchief\armor\strider
0x00001D0C,objects\characters\masterchief\mp_masterchief\armor\swat
0x00001D0D,objects\characters\masterchief\mp_masterchief\armor\tanker
0x00001D0E,objects\characters\masterchief\mp_masterchief\armor\triage
0x00001D0F,objects\characters\masterchief\mp_masterchief\armor\utility
0x00001D10,objects\characters\masterchief\mp_masterchief\armor\vortex
0x00001D11,objects\characters\masterchief\mp_masterchief\armor\warrior
0x00001D12,objects\characters\masterchief\mp_masterchief\armor\wasp
0x00001D13,objects\characters\masterchief\mp_masterchief\armor\widow_maker
0x00001D14,objects\characters\mp_spartan_female\armor\air_assault
0x00001D15,objects\characters\mp_spartan_female\armor\ballista
0x00001D16,objects\characters\mp_spartan_female\armor\blaster
0x00001D17,objects\characters\mp_spartan_female\armor\boxhead
0x00001D18,objects\characters\mp_spartan_female\armor\bushido
0x00001D19,objects\characters\mp_spartan_female\armor\buzzsaw
0x00001D1A,objects\characters\mp_spartan_female\armor\cain
0x00001D1B,objects\characters\mp_spartan_female\armor\chameleon
0x00001D1C,objects\characters\mp_spartan_female\armor\cyclops
0x00001D1D,objects\characters\mp_spartan_female\armor\defender
0x00001D1E,objects\characters\mp_spartan_female\armor\demo
0x00001D1F,objects\characters\mp_spartan_female\armor\diablo
0x00001D20,objects\characters\mp_spartan_female\armor\dutch
0x00001D21,objects\characters\mp_spartan_female\armor\dynamo
0x00001D22,objects\characters\mp_spartan_female\armor\enigma
0x00001D23,objects\characters\mp_spartan_female\armor\eod
0x00001D24,objects\characters\mp_spartan_female\armor\eva
0x00001D25,objects\characters\mp_spartan_female\armor\excavator
0x00001D26,objects\characters\mp_spartan_female\armor\explorer
0x00001D27,objects\characters\mp_spartan_female\armor\extractor
0x00001D28,objects\characters\mp_spartan_female\armor\gargoyle
0x00001D29,objects\characters\mp_spartan_female\armor\ghoul
0x00001D2A,objects\characters\mp_spartan_female\armor\gladiator
0x00001D2B,objects\characters\mp_spartan_female\armor\goku
0x00001D2C,objects\characters\mp_spartan_female\armor\guardian
0x00001D2D,objects\characters\mp_spartan_female\armor\gungnir
0x00001D2E,objects\characters\mp_spartan_female\armor\halberd
0x00001D2F,objects\characters\mp_spartan_female\armor\hammerhead
0x00001D30,objects\characters\mp_spartan_female\armor\hellcat
0x00001D31,objects\characters\mp_spartan_female\armor\hoplite
0x00001D32,objects\characters\mp_spartan_female\armor\iron
0x00001D33,objects\characters\mp_spartan_female\armor\jawbone
0x00001D34,objects\characters\mp_spartan_female\armor\juggernaut
0x00001D35,objects\characters\mp_spartan_female\armor\knight
0x00001D36,objects\characters\mp_spartan_female\armor\lancer
0x00001D37,objects\characters\mp_spartan_female\armor\lotus
0x00001D38,objects\characters\mp_spartan_female\armor\mac
0x00001D39,objects\characters\mp_spartan_female\armor\major
0x00001D3A,objects\characters\mp_spartan_female\armor\mantis
0x00001D3B,objects\characters\mp_spartan_female\armor\mercenary
0x00001D3C,objects\characters\mp_spartan_female\armor\mirmillion
0x00001D3D,objects\characters\mp_spartan_female\armor\mongoose
0x00001D3E,objects\characters\mp_spartan_female\armor\navigator
0x00001D3F,objects\characters\mp_spartan_female\armor\nihard
0x00001D40,objects\characters\mp_spartan_female\armor\ninja
0x00001D41,objects\characters\mp_spartan_female\armor\omni
0x00001D42,objects\characters\mp_spartan_female\armor\optimus
0x00001D43,objects\characters\mp_spartan_female\armor\oracle
0x00001D44,objects\characters\mp_spartan_female\armor\orbital
0x00001D45,objects\characters\mp_spartan_female\armor\paladin
0x00001D46,objects\characters\mp_spartan_female\armor\panther
0x00001D47,objects\characters\mp_spartan_female\armor\pharaoh
0x00001D48,objects\characters\mp_spartan_female\armor\pilot
0x00001D49,objects\characters\mp_spartan_female\armor\poncho
0x00001D4A,objects\characters\mp_spartan_female\armor\prophet
0x00001D4B,objects\characters\mp_spartan_female\armor\pulse
0x00001D4C,objects\characters\mp_spartan_female\armor\ranger
0x00001D4D,objects\characters\mp_spartan_female\armor\razor
0x00001D4E,objects\characters\mp_spartan_female\armor\recon
0x00001D4F,objects\characters\mp_spartan_female\armor\renegade
0x00001D50,objects\characters\mp_spartan_female\armor\rhino
0x00001D51,objects\characters\mp_spartan_female\armor\rogue
0x00001D52,objects\characters\mp_spartan_female\armor\rookie
0x00001D53,objects\characters\mp_spartan_female\armor\scanner
0x00001D54,objects\characters\mp_spartan_female\armor\scout
0x00001D55,objects\characters\mp_spartan_female\armor\shark
0x00001D56,objects\characters\mp_spartan_female\armor\silencer
0x00001D57,objects\characters\mp_spartan_female\armor\silverback
0x00001D58,objects\characters\mp_spartan_female\armor\solar
0x00001D59,objects\characters\mp_spartan_female\armor\spectrum
0x00001D5A,objects\characters\mp_spartan_female\armor\stealth
0x00001D5B,objects\characters\mp_spartan_female\armor\strider
0x00001D5C,objects\characters\mp_spartan_female\armor\swat
0x00001D5D,objects\characters\mp_spartan_female\armor\tanker
0x00001D5E,objects\characters\mp_spartan_female\armor\triage
0x00001D5F,objects\characters\mp_spartan_female\armor\utility
0x00001D60,objects\characters\mp_spartan_female\armor\vortex
0x00001D61,objects\characters\mp_spartan_female\armor\warrior
0x00001D62,objects\characters\mp_spartan_female\armor\wasp
0x00001D63,objects\characters\mp_spartan_female\armor\widow_maker
0x000026F5,levels\ui\mainmenu\mainmenu_mainmenu_cubemaps
0x000027EC,levels\ui\mainmenu\mainmenu
0x000027ED,levels\ui\mainmenu\mainmenu
0x000027EE,levels\ui\mainmenu\sky\sky
0x0000281E,objects\characters\odst\odst
0x0000281F,objects\characters\marine\marine
0x00002820,levels\ui\mainmenu\objects\hornet\hornet
0x00002898,objects\vehicles\pelican\pelican_rocket_pod02\pelican_rocket_pod02
0x00002899,objects\weapons\turret\machinegun_turret\machinegun_turret
0x000028A0,objects\vehicles\pelican\pelican_rocket_pod\weapon\projectiles\pelican_rocket
0x0000291A,objects\vehicles\warthog\turrets\chaingun\chaingun
0x0000291B,objects\vehicles\warthog\turrets\gauss\gauss
0x0000291C,objects\vehicles\warthog\turrets\troop\troop
0x00002BC0,objects\vehicles\hornet\projectile\hornet_bullet
0x00002D29,levels\ui\mainmenu\mainmenu
0x00002D32,levels\multi\guardian\guardian
0x00002D33,levels\multi\guardian\guardian
0x00002D34,levels\multi\guardian\guardian_design
0x00002D35,levels\multi\guardian\guardian_guardian_cubemaps
0x00002D36,levels\multi\guardian\wind_guardian
0x00002D37,levels\multi\guardian\sky\sky
0x00002D51,objects\equipment\gravlift_equipment\gravlift_equipment
0x00002D52,objects\multi\powerups\powerup_blue\powerup_blue
0x00002D53,objects\multi\powerups\powerup_red\powerup_red
0x00002D54,objects\multi\powerups\powerup_yellow\powerup_yellow
0x00002D67,objects\equipment\gravlift_permanent\gravlift_permanent
0x00002F59,objects\vehicles\mongoose\weapon\mongoose_horn
0x00002FF4,objects\equipment\gravlift\gravlift
0x0000328A,levels\multi\guardian\guardian
0x0000328E,levels\multi\s3d_turf\s3d_turf
0x0000328F,levels\multi\s3d_turf\s3d_turf
0x00003290,levels\multi\s3d_turf\s3d_turf_design
0x00003291,levels\multi\s3d_turf\s3d_turf_s3d_turf_cubemaps
0x00003292,levels\multi\s3d_turf\sky\sky
0x0000329E,objects\powerups\smg_ammo\smg_ammo
0x0000329F,objects\powerups\pistol_ammo\pistol_ammo
0x000032A0,objects\powerups\battle_rifle_ammo\battle_rifle_ammo
0x00003597,objects\vehicles\warthog\weapon\warthog_horn
0x000035A9,objects\vehicles\warthog\turrets\chaingun\chaingun_snow
0x000035AA,objects\vehicles\warthog\turrets\gauss\gauss_snow
0x00003712,levels\multi\s3d_turf\s3d_turf
0x00003718,levels\multi\s3d_edge\s3d_edge
0x00003719,levels\multi\s3d_edge\s3d_edge
0x0000371A,levels\multi\s3d_edge\s3d_edge_design
0x0000371B,levels\multi\s3d_edge\s3d_edge_s3d_edge_cubemaps
0x0000371C,levels\multi\s3d_edge\sky\sky
0x000038F7,levels\multi\s3d_edge\s3d_edge
0x000038FA,levels\multi\deadlock\deadlock
0x000038FB,levels\multi\deadlock\deadlock
0x000038FC,levels\multi\deadlock\deadlock_design
0x000038FD,levels\multi\deadlock\deadlock_deadlock_cubemaps
0x000038FE,levels\multi\deadlock\wind_deadlock
0x000038FF,levels\multi\deadlock\sky\deadlock
0x00003B02,objects\vehicles\ghost\weapon\ghost_bolt
0x00003BD3,objects\vehicles\brute_chopper\projectiles\chopper_gun_bullet
0x00003C73,objects\vehicles\wraith\turrets\mortar\mortar
0x00003C74,objects\vehicles\wraith\turrets\anti_infantry\anti_infantry
0x00003C75,objects\vehicles\wraith\turrets\anti_air\anti_air
0x00003C76,objects\vehicles\wraith\turrets\anti_infantry\anti_infantry_anti_air_wraith
0x00003CCA,objects\vehicles\scorpion\turrets\anti_infantry\weapon\bullet
0x00003CEA,objects\vehicles\wraith\turrets\anti_air\anti_air_turret
0x00003EE7,levels\multi\deadlock\deadlock
0x00003EE8,levels\multi\zanzibar\zanzibar
0x00003EE9,levels\multi\zanzibar\zanzibar
0x00003EEA,levels\multi\zanzibar\zanzibar_design
0x00003EEB,levels\multi\zanzibar\zanzibar_zanzibar_cubemaps
0x00003EEC,levels\multi\zanzibar\wind_zanzibar
0x00003EED,levels\multi\zanzibar\sky\sky
0x000041C7,levels\multi\zanzibar\zanzibar
0x000041C8,levels\multi\chill\chill
0x000041C9,levels\multi\chill\chill
0x000041CA,levels\multi\chill\chill_design
0x000041CB,levels\multi\chill\chill_chill_cubemaps
0x000041CC,levels\multi\chill\sky\sky
0x0000430A,objects\vehicles\banshee\weapon\banshee_bolt
0x000043B9,levels\multi\chill\chill
0x000043BA,levels\dlc\bunkerworld\bunkerworld
0x000043BB,levels\dlc\bunkerworld\bunkerworld
0x000043BC,levels\dlc\bunkerworld\bunker_design
0x000043BD,levels\dlc\bunkerworld\bunkerworld_bunkerworld_cubemaps
0x000043BE,levels\dlc\bunkerworld\wind_bunkerworld
0x000043BF,levels\dlc\bunkerworld\sky\bunkerworld
0x000043E7,objects\levels\dlc\shared\soccer_ball\soccer_ball
0x000046A2,levels\dlc\bunkerworld\bunkerworld
0x000046A3,levels\multi\cyberdyne\cyberdyne
0x000046A4,levels\multi\cyberdyne\cyberdyne
0x000046A5,levels\multi\cyberdyne\cyberdyne_design
0x000046A6,levels\multi\cyberdyne\cyberdyne_cyberdyne_cubemaps
0x000046A7,levels\multi\cyberdyne\sky\sky
0x000046B5,objects\levels\multi\cyberdyne\security_camera\security_camera
0x000047FD,objects\levels\multi\cyberdyne\security_camera\security_camera
0x0000491A,levels\multi\cyberdyne\cyberdyne
0x0000491F,levels\multi\s3d_avalanche\s3d_avalanche
0x00004920,levels\multi\s3d_avalanche\s3d_avalanche
0x00004921,levels\multi\s3d_avalanche\s3d_avalanche_design
0x00004922,levels\multi\s3d_avalanche\s3d_avalanche_s3d_avalanche_cubemaps
0x00004923,levels\multi\s3d_avalanche\wind_avalanche
0x00004924,levels\multi\s3d_avalanche\sky\sky
0x00004926,objects\weapons\turret\missile_pod\missile_pod
0x00004A43,objects\levels\dlc\sidewinder\hornet_lite\weapon\hornet_lite
0x00004A44,objects\levels\dlc\sidewinder\hornet_lite\weapon\hornet_lite_bullet
0x00004B3A,levels\multi\s3d_avalanche\s3d_avalanche
0x00004B3B,levels\multi\riverworld\riverworld
0x00004B3C,levels\multi\riverworld\riverworld
0x00004B3D,levels\multi\riverworld\riverworld_design
0x00004B3E,levels\multi\riverworld\riverworld_riverworld_cubemaps
0x00004B3F,levels\multi\riverworld\wind_riverworld
0x00004B40,levels\multi\riverworld\sky\riverworld
0x00004C49,levels\multi\riverworld\fx\tower_pulse\damage_pulse
0x00004C4A,levels\multi\riverworld\fx\tower_pulse\tower_pulse
0x00004CB7,levels\multi\riverworld\riverworld
0x00004CBA,levels\multi\s3d_reactor\s3d_reactor
0x00004CBB,levels\multi\s3d_reactor\s3d_reactor
0x00004CBC,levels\multi\s3d_reactor\s3d_reactor_design
0x00004CBD,levels\multi\s3d_reactor\s3d_reactor_s3d_reactor_cubemaps
0x00004CBE,levels\multi\s3d_reactor\wind_reactor
0x00004CBF,levels\multi\s3d_reactor\sky\sky
0x00004CC5,objects\powerups\over_shield\over_shield
0x00004E63,levels\multi\s3d_reactor\s3d_reactor
