0x00000000,global_tags
0x00000FF3,objects\equipment\lightningstrike_equipment\lightningstrike_equipment
0x00000FF4,objects\equipment\scrambler_equipment\scrambler_equipment
0x00000FF5,objects\equipment\weapon_jammer_equipment\weapon_jammer_equipment
0x00000FF6,objects\equipment\ammopack_equipment\ammopack_equipment
0x00000FF7,objects\equipment\vision_equipment\vision_equipment
0x00000FF8,objects\equipment\bubbleshield_equipment\bubbleshield_equipment_tutorial
0x00000FF9,objects\equipment\vision_equipment\vision_equipment_tutorial
0x00000FFA,multiplayer\global_multiplayer_messages
0x00000FFB,objects\weapons\rifle\battle_rifle\battle_rifle
0x00000FFC,objects\weapons\rifle\smg\smg
0x00000FFD,objects\weapons\melee\energy_blade\energy_blade
0x00000FFE,objects\weapons\pistol\magnum\magnum
0x00000FFF,objects\weapons\support_high\rocket_launcher\rocket_launcher
0x00001000,objects\weapons\rifle\shotgun\shotgun
0x00001001,objects\weapons\rifle\sniper_rifle\sniper_rifle
0x00001002,objects\weapons\melee\energy_blade\energy_blade_useless
0x00001003,objects\weapons\support_high\spartan_laser\spartan_laser
0x00001004,objects\weapons\turret\flamethrower\flamethrower
0x00001005,objects\weapons\turret\missile_pod\missile_pod
0x00001006,objects\weapons\rifle\dmr\dmr
0x00001007,objects\weapons\rifle\assault_rifle\assault_rifle_v1\assault_rifle_v1
0x00001008,objects\weapons\rifle\assault_rifle\assault_rifle_v2\assault_rifle_v2
0x00001009,objects\weapons\rifle\assault_rifle\assault_rifle_v3\assault_rifle_v3
0x0000100A,objects\weapons\rifle\assault_rifle\assault_rifle_v4\assault_rifle_v4
0x0000100B,objects\weapons\rifle\assault_rifle\assault_rifle_v5\assault_rifle_v5
0x0000100C,objects\weapons\rifle\assault_rifle\assault_rifle_v6\assault_rifle_v6
0x0000100D,objects\weapons\rifle\battle_rifle\battle_rifle_v1\battle_rifle_v1
0x0000100E,objects\weapons\rifle\battle_rifle\battle_rifle_v2\battle_rifle_v2
0x0000100F,objects\weapons\rifle\battle_rifle\battle_rifle_v3\battle_rifle_v3
0x00001010,objects\weapons\rifle\battle_rifle\battle_rifle_v4\battle_rifle_v4
0x00001011,objects\weapons\rifle\battle_rifle\battle_rifle_v5\battle_rifle_v5
0x00001012,objects\weapons\rifle\battle_rifle\battle_rifle_v6\battle_rifle_v6
0x00001013,objects\weapons\rifle\dmr\dmr_v1\dmr_v1
0x00001014,objects\weapons\rifle\dmr\dmr_v2\dmr_v2
0x00001015,objects\weapons\rifle\dmr\dmr_v3\dmr_v3
0x00001016,objects\weapons\rifle\dmr\dmr_v4\dmr_v4
0x00001017,objects\weapons\rifle\dmr\dmr_v5\dmr_v5
0x00001018,objects\weapons\rifle\dmr\dmr_v6\dmr_v6
0x00001019,objects\weapons\rifle\smg\smg_v1\smg_v1
0x0000101A,objects\weapons\rifle\smg\smg_v2\smg_v2
0x0000101B,objects\weapons\rifle\smg\smg_v3\smg_v3
0x0000101C,objects\weapons\rifle\smg\smg_v4\smg_v4
0x0000101D,objects\weapons\rifle\smg\smg_v5\smg_v5
0x0000101E,objects\weapons\rifle\smg\smg_v6\smg_v6
0x0000101F,objects\weapons\rifle\plasma_rifle\plasma_rifle_v1\plasma_rifle_v1
0x00001020,objects\weapons\rifle\plasma_rifle\plasma_rifle_v2\plasma_rifle_v2
0x00001021,objects\weapons\rifle\plasma_rifle\plasma_rifle_v3\plasma_rifle_v3
0x00001022,objects\weapons\rifle\plasma_rifle\plasma_rifle_v4\plasma_rifle_v4
0x00001023,objects\weapons\rifle\plasma_rifle\plasma_rifle_v5\plasma_rifle_v5
0x00001024,objects\weapons\rifle\plasma_rifle\plasma_rifle_v6\plasma_rifle_v6
0x00001025,objects\weapons\rifle\covenant_carbine\covenant_carbine_v1\covenant_carbine_v1
0x00001026,objects\weapons\rifle\covenant_carbine\covenant_carbine_v2\covenant_carbine_v2
0x00001027,objects\weapons\rifle\covenant_carbine\covenant_carbine_v3\covenant_carbine_v3
0x00001028,objects\weapons\rifle\covenant_carbine\covenant_carbine_v4\covenant_carbine_v4
0x00001029,objects\weapons\rifle\covenant_carbine\covenant_carbine_v5\covenant_carbine_v5
0x0000102A,objects\weapons\rifle\covenant_carbine\covenant_carbine_v6\covenant_carbine_v6
0x0000102B,objects\weapons\pistol\excavator\excavator_v1\excavator_v1
0x0000102C,objects\weapons\pistol\excavator\excavator_v2\excavator_v2
0x0000102D,objects\weapons\pistol\excavator\excavator_v3\excavator_v3
0x0000102E,objects\weapons\pistol\magnum\magnum_v1\magnum_v1
0x0000102F,objects\weapons\pistol\magnum\magnum_v2\magnum_v2
0x00001030,objects\weapons\pistol\magnum\magnum_v3\magnum_v3
0x00001031,objects\weapons\pistol\plasma_pistol\plasma_pistol_v1\plasma_pistol_v1
0x00001032,objects\weapons\pistol\plasma_pistol\plasma_pistol_v2\plasma_pistol_v2
0x00001033,objects\weapons\pistol\plasma_pistol\plasma_pistol_v3\plasma_pistol_v3
0x00001034,objects\weapons\rifle\needle_rifle\needle_rifle
0x00001035,objects\weapons\rifle\battle_rifle\battle_rifle_v7\battle_rifle_v7
0x00001036,objects\vehicles\mongoose\mongoose
0x00001038,objects\vehicles\hornet\hornet
0x00001039,objects\vehicles\warthog\warthog_snow
0x0000103B,objects\levels\dlc\sidewinder\hornet_lite\hornet_lite
0x0000103E,multiplayer\game_engine_settings
0x0000103F,objects\characters\monitor\monitor_editor
0x00001040,objects\ui\editor_gizmo\editor_gizmo
0x00001041,objects\weapons\multiplayer\flag\flag
0x00001042,objects\weapons\multiplayer\ball\ball
0x00001043,objects\weapons\multiplayer\assault_bomb\assault_bomb
0x00001044,objects\multi\vip\vip_boundary
0x00001045,multiplayer\in_game_multiplayer_messages
0x00001046,objects\weapons\grenade\plasma_grenade\plasma_grenade2
0x00001047,multiplayer\vehicle_autoflip
0x00001048,multiplayer\safety_booster
0x00001049,sound\game_sfx\multiplayer\transport
0x0000104A,sound\game_sfx\ui\death_gurgle
0x0000104B,sound\game_sfx\multiplayer\comm_fail
0x0000104C,sound\game_sfx\multiplayer\comm_loop_mp\comm_loop_mp
0x0000104D,sound\game_sfx\multiplayer\countdown_for_respawn
0x0000104E,sound\game_sfx\multiplayer\teleporter_activate
0x0000104F,sound\game_sfx\ui\flag_fail
0x00001050,objects\vehicles\warthog\turrets\chaingun\weapon\chaingun_turret
0x00001051,objects\weapons\turret\machinegun_turret\machinegun_turret
0x00001052,objects\weapons\turret\machinegun_turret\machinegun_turret_integrated
0x00001053,objects\weapons\turret\plasma_cannon\plasma_cannon_integrated
0x00001054,objects\vehicles\warthog\turrets\gauss\weapon\gauss_turret
0x00001055,objects\vehicles\mauler\anti_infantry\weapon\anti_infantry
0x00001056,objects\levels\multi\shrine\behemoth\weapon\behemoth_chaingun_turret
0x00001057,objects\equipment\autoturret\autoturret
0x00001058,objects\vehicles\warthog\warthog_gauss
0x00001059,objects\vehicles\banshee\weapon\banshee_bomb
0x0000105A,objects\weapons\support_high\rocket_launcher\projectiles\rocket
0x0000105B,objects\weapons\turret\missile_pod\projectiles\missile_pod_missile
0x0000105C,objects\vehicles\wraith\turrets\mortar\mortar_turret_charged
0x0000105E,objects\weapons\support_low\brute_shot\projectiles\grenade\grenade
0x0000105F,objects\vehicles\hornet\weapon\hornet_missile
0x00001060,objects\weapons\support_high\flak_cannon\projectiles\flak_bolt\flak_bolt
0x00001061,objects\equipment\bombrun_equipment\projectiles\bombrun_grenade
0x00001062,objects\equipment\tripmine\tripmine
0x00001063,objects\equipment\powerdrain\powerdrain
0x00001064,objects\equipment\superflare\superflare
0x00001065,objects\equipment\scrambler\scrambler
0x00001066,objects\equipment\weapon_jammer\weapon_jammer
0x00001067,multiplayer\hill\hill
0x00001068,fx\scenery_fx\explosions\human_explosion_huge\human_explosion_huge
0x00001069,objects\weapons\multiplayer\assault_bomb\damage_effects\bomb_explosion
0x0000106A,multiplayer\sandbox\cursor_impact
0x0000106B,objects\multi\shaders\koth_shield
0x0000106C,ui\chud\multiplayer_intro\summary_slayer
0x0000106D,ui\chud\multiplayer_intro\summary_oddball
0x0000106E,ui\chud\multiplayer_intro\summary_king
0x0000106F,ui\chud\multiplayer_intro\summary_editor
0x00001070,ui\chud\multiplayer_intro\summary_vip
0x00001071,ui\chud\multiplayer_intro\summary_juggernaut
0x00001072,ui\chud\multiplayer_intro\summary_territories
0x00001073,ui\chud\multiplayer_intro\summary_infection
0x00001074,globals\simulation_interpolation\biped_default
0x00001075,globals\simulation_interpolation\vehicle_default
0x00001076,globals\simulation_interpolation\crate_default
0x00001077,globals\simulation_interpolation\item_default
0x00001078,globals\simulation_interpolation\projectile_default
0x00001079,globals\simulation_interpolation\object_default
0x00001366,objects\equipment\bubbleshield\bubbleshield
0x000013BD,objects\equipment\regenerator\regenerator
0x000014F4,objects\weapons\support_low\sentinel_gun\sentinel_gun
0x000014F5,objects\weapons\turret\missile_pod\missile_pod_integrated
0x00001509,objects\equipment\instantcover_equipment\instantcover_equipment
0x00001620,objects\powerups\ammo_packs\ammo_large\ammo_large
0x00001621,objects\powerups\ammo_packs\ammo_small\ammo_small
0x00001904,objects\powerups\shotgun_ammo\shotgun_ammo
0x00001996,objects\powerups\sniper_rifle_ammo\sniper_rifle_ammo
0x0000216D,multiplayer\in_game_survival_messages
0x00002265,levels\ui\mainmenu\mainmenu
0x00002266,levels\ui\mainmenu\mainmenu
0x00002267,levels\ui\mainmenu\mainmenu_mainmenu_cubemaps
0x00002268,levels\ui\mainmenu\sky\sky
0x00002277,objects\characters\odst\odst
0x00002278,objects\characters\marine\marine
0x00002279,levels\ui\mainmenu\objects\hornet\hornet
0x000022F2,objects\weapons\turret\machinegun_turret\machinegun_turret
0x00002735,levels\ui\mainmenu\mainmenu
0x00002741,levels\multi\guardian\guardian
0x00002742,levels\multi\guardian\guardian
0x00002743,levels\multi\guardian\guardian_design
0x00002744,levels\multi\guardian\guardian_guardian_cubemaps
0x00002745,levels\multi\guardian\wind_guardian
0x00002746,levels\multi\guardian\sky\sky
0x00002760,objects\equipment\gravlift_equipment\gravlift_equipment
0x00002761,objects\multi\powerups\powerup_blue\powerup_blue
0x00002762,objects\multi\powerups\powerup_red\powerup_red
0x00002763,objects\multi\powerups\powerup_yellow\powerup_yellow
0x00002A32,objects\equipment\gravlift\gravlift
0x00002CE7,levels\multi\guardian\guardian
0x00002CE9,levels\multi\chill\chill
0x00002CEA,levels\multi\chill\chill
0x00002CEB,levels\multi\chill\chill_design
0x00002CEC,levels\multi\chill\chill_chill_cubemaps
0x00002CED,levels\multi\chill\sky\sky
0x00003021,levels\multi\chill\chill
0x00003023,levels\dlc\bunkerworld\bunkerworld
0x00003024,levels\dlc\bunkerworld\bunkerworld
0x00003025,levels\dlc\bunkerworld\bunker_design
0x00003026,levels\dlc\bunkerworld\bunkerworld_bunkerworld_cubemaps
0x00003027,levels\dlc\bunkerworld\wind_bunkerworld
0x00003028,levels\dlc\bunkerworld\sky\bunkerworld
0x000035BB,levels\dlc\bunkerworld\bunkerworld
0x000035BC,levels\multi\cyberdyne\cyberdyne
0x000035BD,levels\multi\cyberdyne\cyberdyne
0x000035BE,levels\multi\cyberdyne\cyberdyne_design
0x000035BF,levels\multi\cyberdyne\cyberdyne_cyberdyne_cubemaps
0x000035C0,levels\multi\cyberdyne\sky\sky
0x000035D0,objects\levels\multi\cyberdyne\security_camera\security_camera
0x000038CD,levels\multi\cyberdyne\cyberdyne
0x000038D3,levels\multi\riverworld\riverworld
0x000038D4,levels\multi\riverworld\riverworld
0x000038D5,levels\multi\riverworld\riverworld_design
0x000038D6,levels\multi\riverworld\riverworld_riverworld_cubemaps
0x000038D7,levels\multi\riverworld\wind_riverworld
0x000038D8,levels\multi\riverworld\sky\riverworld
0x00003ACD,levels\multi\riverworld\riverworld
0x00003ACF,levels\multi\s3d_avalanche\s3d_avalanche
0x00003AD0,levels\multi\s3d_avalanche\s3d_avalanche
0x00003AD1,levels\multi\s3d_avalanche\s3d_avalanche_design
0x00003AD2,levels\multi\s3d_avalanche\s3d_avalanche_s3d_avalanche_cubemaps
0x00003AD3,levels\multi\s3d_avalanche\wind_avalanche
0x00003AD4,levels\multi\s3d_avalanche\sky\sky
0x00003AD6,objects\weapons\turret\missile_pod\missile_pod
0x00003E46,levels\multi\s3d_avalanche\s3d_avalanche
0x00003E48,levels\multi\s3d_edge\s3d_edge
0x00003E49,levels\multi\s3d_edge\s3d_edge
0x00003E4A,levels\multi\s3d_edge\s3d_edge_design
0x00003E4B,levels\multi\s3d_edge\s3d_edge_s3d_edge_cubemaps
0x00003E4C,levels\multi\s3d_edge\sky\sky
0x00003FDD,levels\multi\s3d_edge\s3d_edge
0x00003FDF,levels\multi\s3d_reactor\s3d_reactor
0x00003FE0,levels\multi\s3d_reactor\s3d_reactor
0x00003FE1,levels\multi\s3d_reactor\s3d_reactor_design
0x00003FE2,levels\multi\s3d_reactor\s3d_reactor_s3d_reactor_cubemaps
0x00003FE3,levels\multi\s3d_reactor\wind_reactor
0x00003FE4,levels\multi\s3d_reactor\sky\sky
0x00003FEF,objects\powerups\over_shield\over_shield
0x00004201,levels\multi\s3d_reactor\s3d_reactor
0x00004205,levels\multi\s3d_turf\s3d_turf
0x00004206,levels\multi\s3d_turf\s3d_turf
0x00004207,levels\multi\s3d_turf\s3d_turf_design
0x00004208,levels\multi\s3d_turf\s3d_turf_s3d_turf_cubemaps
0x00004209,levels\multi\s3d_turf\sky\sky
0x00004210,objects\powerups\smg_ammo\smg_ammo
0x00004211,objects\powerups\pistol_ammo\pistol_ammo
0x00004212,objects\powerups\battle_rifle_ammo\br_ammo
0x00004448,levels\multi\s3d_turf\s3d_turf
