0x00000000,global_tags
0x000007B3,ui\halox\global_animations\animations\black_sprite_hack_in
0x000007B4,ui\halox\main_menu\button_keys
0x000007B5,ui\halox\start_menu\strings
0x000007B6,ui\halox\start_menu\top_menu
0x000007B7,ui\halox\start_menu\animations\panes
0x000007B8,ui\halox\start_menu\start_menu_top
0x000007B9,ui\halox\global_animations\animation_collections\basic_fade
0x000007BA,ui\halox\start_menu\ring_o_light
0x000007BB,ui\halox\start_menu\player_gradient
0x000007BC,ui\halox\start_menu\panes\common\start_menu_emblems_ui
0x000007BD,ui\halox\start_menu\animations\start_trans_out
0x000007BE,ui\halox\start_menu\animations\start_trans_in
0x000007BF,ui\halox\start_menu\animations\pane_trans_out
0x000007C0,ui\halox\start_menu\animations\pane_trans_in
0x000007C1,ui\halox\start_menu\animations\display_group_in
0x000007C2,ui\halox\start_menu\animations\display_group_out
0x000007C3,ui\halox\start_menu\animations\pane_custom_in_wait
0x000007C4,ui\halox\start_menu\animations\pane_custom_out_wait
0x000007C5,ui\halox\start_menu\animations\pane_custom_in
0x000007C6,ui\halox\start_menu\animations\pane_custom_out
0x000007C7,ui\halox\start_menu\animations\menu_slide_from_left
0x000007C8,ui\halox\start_menu\animations\menu_slide_to_left
0x000007C9,ui\halox\start_menu\animations\fade_out
0x000007CA,ui\halox\start_menu\animations\fade_in
0x000007CB,ui\halox\start_menu\animations\display_group_in
0x000007CC,ui\halox\start_menu\animations\display_group_out
0x000007CD,ui\halox\start_menu\animations\fade_in_wait_250_250
0x000007CE,ui\halox\start_menu\animations\fade_out_wait250_250
0x000007CF,ui\halox\start_menu\panes\game_campaign\strings
0x000007D0,ui\halox\start_menu\panes\template_pane
0x000007D1,ui\halox\start_menu\panes\game_campaign\sidebar_items
0x000007D2,ui\halox\start_menu\start_menu_pane
0x000007D3,ui\halox\start_menu\panes\header_item1
0x000007D4,ui\halox\start_menu\panes\header_item0
0x000007D5,ui\halox\start_menu\animations\tab_animations
0x000007D6,ui\halox\start_menu\tab_hq_ui
0x000007D7,ui\halox\start_menu\uooper_shadow_ui
0x000007D8,ui\halox\common\common_bitmaps\third_column
0x000007D9,ui\halox\start_menu\common\arrow_ui
0x000007DA,ui\halox\common\common_bitmaps\black_50
0x000007DB,ui\halox\start_menu\animations\headers
0x000007DC,ui\halox\start_menu\animations\header_slide_up
0x000007DD,ui\halox\start_menu\animations\header_slide_down
0x000007DE,ui\halox\start_menu\animations\header_fade_out
0x000007DF,ui\halox\start_menu\animations\header_slide_up
0x000007E0,ui\halox\start_menu\animations\header_fade_in
0x000007E1,ui\halox\start_menu\animations\header_slide_down
0x000007E2,ui\halox\start_menu\animations\tab_scale_up
0x000007E3,ui\halox\start_menu\animations\tab_scale_down
0x000007E4,ui\halox\start_menu\animations\tab_scale_up
0x000007E5,ui\halox\start_menu\animations\tab_scale_down
0x000007E6,ui\halox\start_menu\sidebar_list
0x000007E7,ui\halox\start_menu\sidebar_list
0x000007E8,ui\halox\start_menu\animations\sidebar\sidebar_item0
0x000007E9,ui\halox\start_menu\animations\sidebar\sidebar_item1
0x000007EA,ui\halox\start_menu\animations\sidebar\sidebar_item2
0x000007EB,ui\halox\start_menu\animations\sidebar\sidebar_item3
0x000007EC,ui\halox\start_menu\animations\sidebar\sidebar_item4
0x000007ED,ui\halox\start_menu\animations\sidebar\sidebar_item5
0x000007EE,ui\halox\start_menu\animations\sidebar\sidebar_item6
0x000007EF,ui\halox\start_menu\animations\sidebar\sidebar_trans_out
0x000007F0,ui\halox\start_menu\animations\sidebar\sidebar_trans_in
0x000007F1,ui\halox\start_menu\animations\sidebar\sidebar_item_child_submenu_ambient_unfocused
0x000007F2,ui\halox\start_menu\animations\sidebar\sidebar_load0
0x000007F3,ui\halox\start_menu\animations\sidebar\sidebar_unload0
0x000007F4,ui\halox\start_menu\animations\sidebar\sidebar_item_child_submenu_ambient_unfocused
0x000007F5,ui\halox\start_menu\animations\sidebar\sidebar_item_fade_out
0x000007F6,ui\halox\start_menu\animations\sidebar\sidebar_load0
0x000007F7,ui\halox\start_menu\animations\sidebar\sidebar_unload0
0x000007F8,ui\halox\start_menu\animations\sidebar\sidebar_load1
0x000007F9,ui\halox\start_menu\animations\sidebar\sidebar_unload1
0x000007FA,ui\halox\start_menu\animations\sidebar\sidebar_load1
0x000007FB,ui\halox\start_menu\animations\sidebar\sidebar_unload1
0x000007FC,ui\halox\start_menu\animations\sidebar\sidebar_load2
0x000007FD,ui\halox\start_menu\animations\sidebar\sidebar_unload2
0x000007FE,ui\halox\start_menu\animations\sidebar\sidebar_load2
0x000007FF,ui\halox\start_menu\animations\sidebar\sidebar_unload2
0x00000800,ui\halox\start_menu\animations\sidebar\sidebar_load3
0x00000801,ui\halox\start_menu\animations\sidebar\sidebar_unload3
0x00000802,ui\halox\start_menu\animations\sidebar\sidebar_load3
0x00000803,ui\halox\start_menu\animations\sidebar\sidebar_unload3
0x00000804,ui\halox\start_menu\animations\sidebar\sidebar_load4
0x00000805,ui\halox\start_menu\animations\sidebar\sidebar_unload4
0x00000806,ui\halox\start_menu\animations\sidebar\sidebar_load4
0x00000807,ui\halox\start_menu\animations\sidebar\sidebar_unload4
0x00000808,ui\halox\start_menu\animations\sidebar\sidebar_item_child_submenu_ambient_focused
0x00000809,ui\halox\start_menu\animations\sidebar\sidebar_load5
0x0000080A,ui\halox\start_menu\animations\sidebar\sidebar_unload5
0x0000080B,ui\halox\start_menu\animations\sidebar\sidebar_item_child_submenu_ambient_focused
0x0000080C,ui\halox\start_menu\animations\sidebar\sidebar_load5
0x0000080D,ui\halox\start_menu\animations\sidebar\sidebar_unload5
0x0000080E,ui\halox\start_menu\animations\sidebar\sidebar_load6
0x0000080F,ui\halox\start_menu\animations\sidebar\sidebar_unload6
0x00000810,ui\halox\start_menu\animations\sidebar\sidebar_load6
0x00000811,ui\halox\start_menu\animations\sidebar\sidebar_unload6
0x00000812,ui\halox\global_animations\animation_collections\standard_list
0x00000813,ui\halox\start_menu\animations\start_list_bitmaps
0x00000814,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_ambient_focused
0x00000815,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_ambient_unfocused
0x00000816,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_ambient_focused
0x00000817,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_ambient_unfocused
0x00000818,ui\halox\start_menu\button_keys\a_select_b_back
0x00000819,ui\halox\start_menu\button_keys\a_select_b_done
0x0000081A,ui\halox\start_menu\button_keys\a_confirm_b_cancel
0x0000081B,ui\halox\start_menu\button_keys\a_select_b_done_x_toggle
0x0000081C,ui\halox\start_menu\button_keys\strings
0x0000081D,ui\halox\start_menu\button_keys\animations\button_keys
0x0000081E,ui\halox\start_menu\panes\settings_appearance_emblem\strings
0x0000081F,ui\halox\start_menu\panes\game_multiplayer\strings
0x00000820,ui\halox\start_menu\panes\game_multiplayer\sidebar_items
0x00000821,ui\halox\common\teams
0x00000822,ui\halox\start_menu\panes\common\spinner\mp_spinner
0x00000823,ui\halox\start_menu\panes\common\spinner\mp_spinner
0x00000824,ui\halox\start_menu\panes\game_multiplayer\lone_spinner_value
0x00000825,ui\halox\start_menu\panes\common\spinner\left_arrow
0x00000826,ui\halox\start_menu\panes\common\spinner\right_arrow
0x00000827,ui\halox\game_options\animations\option_back_in
0x00000828,ui\halox\game_options\animations\option_back_out
0x00000829,ui\halox\game_options\animations\slide_from_right
0x0000082A,ui\halox\game_options\animations\slide_to_right
0x0000082B,ui\halox\start_menu\animations\mp_spinner_panes
0x0000082C,ui\halox\start_menu\panes\common\spinner\left_arrow
0x0000082D,ui\halox\start_menu\panes\common\spinner\left_arrow
0x0000082E,ui\halox\start_menu\animations\sidebar_cycle_in_prev
0x0000082F,ui\halox\start_menu\animations\sidebar_cycle_in_next
0x00000830,ui\halox\start_menu\animations\sidebar_cycle_out_prev
0x00000831,ui\halox\start_menu\animations\sidebar_cycle_out_next
0x00000832,ui\halox\start_menu\panes\common\spinner\arrow_ambient
0x00000833,ui\halox\start_menu\panes\common\spinner\left_arrow_activated
0x00000834,ui\halox\start_menu\panes\common\spinner\left_arrow_trans_in
0x00000835,ui\halox\start_menu\panes\common\spinner\left_arrow_trans_out
0x00000836,ui\halox\start_menu\animations\fade_in_instant
0x00000837,ui\halox\start_menu\animations\slide_from_left
0x00000838,ui\halox\start_menu\animations\fade_in_wait
0x00000839,ui\halox\start_menu\animations\slide_from_right
0x0000083A,ui\halox\start_menu\animations\slide_to_right
0x0000083B,ui\halox\start_menu\animations\fade_out_wait_instant
0x0000083C,ui\halox\start_menu\animations\slide_to_left_wait
0x0000083D,ui\halox\start_menu\panes\common\spinner\arrow_ambient
0x0000083E,ui\halox\start_menu\panes\common\spinner\left_arrow_activated
0x0000083F,ui\halox\start_menu\panes\common\spinner\spinner_left_scale
0x00000840,ui\halox\start_menu\panes\common\spinner\arrow_fade_in
0x00000841,ui\halox\start_menu\panes\common\spinner\left_arrow_slide_from_left
0x00000842,ui\halox\start_menu\panes\common\spinner\arrow_fade_out
0x00000843,ui\halox\start_menu\panes\common\spinner\left_arrow_slide_to_left
0x00000844,ui\halox\start_menu\panes\common\spinner\right_arrow
0x00000845,ui\halox\start_menu\panes\common\spinner\right_arrow
0x00000846,ui\halox\start_menu\panes\common\spinner\right_arrow_activated
0x00000847,ui\halox\start_menu\panes\common\spinner\right_arrow_trans_in
0x00000848,ui\halox\start_menu\panes\common\spinner\right_arrow_trans_out
0x00000849,ui\halox\start_menu\panes\common\spinner\right_arrow_activated
0x0000084A,ui\halox\start_menu\panes\common\spinner\spinner_right_scale
0x0000084B,ui\halox\start_menu\panes\common\spinner\right_arrow_slide_from_right
0x0000084C,ui\halox\start_menu\panes\common\spinner\right_arrow_slide_to_right
0x0000084D,ui\halox\start_menu\panes\settings\strings
0x0000084E,ui\halox\start_menu\panes\settings\sidebar_items
0x0000084F,ui\halox\start_menu\shadow_ui
0x00000850,ui\halox\start_menu\common\arrow2_ui
0x00000851,ui\halox\start_menu\panes\template_pane_simple_description
0x00000852,ui\halox\start_menu\panes\template_pane_simple
0x00000853,ui\halox\start_menu\panes\settings\settings_ui
0x00000854,ui\halox\start_menu\panes\hq_screenshots\strings
0x00000855,ui\halox\start_menu\panes\hq_screenshots\screenshot_list
0x00000856,ui\halox\start_menu\panes\hq_screenshots\arrow_screenshots_up
0x00000857,ui\halox\start_menu\panes\hq_screenshots\arrow_screenshots_down
0x00000858,ui\halox\start_menu\animations\header0
0x00000859,ui\halox\start_menu\panes\hq_service_record_file_share\animations\hilite_bitmap
0x0000085A,ui\halox\start_menu\panes\hq_service_record_file_share\file_types_lg_ui
0x0000085B,ui\halox\start_menu\panes\hq_service_record_file_share\empty_screen_ui
0x0000085C,ui\halox\start_menu\panes\hq_screenshots\button_key_default
0x0000085D,ui\halox\start_menu\panes\hq_screenshots\button_key_a_select_b_done_x_options
0x0000085E,ui\halox\start_menu\panes\hq_service_record_file_share\animations\open_slot_number
0x0000085F,ui\halox\start_menu\panes\hq_service_record_file_share\file_types_sm_ui
0x00000860,ui\halox\start_menu\panes\hq_screenshots\invalid_screen_ui
0x00000861,ui\halox\start_menu\panes\hq_service_record_file_share\animations\alpha_dim
0x00000862,ui\halox\start_menu\panes\hq_service_record_file_share\animations\dimmed
0x00000863,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_dim
0x00000864,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_pulsing
0x00000865,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_dim_pulsing
0x00000866,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_dimmed
0x00000867,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_pulsate
0x00000868,ui\halox\start_menu\panes\hq_service_record_file_share\animations\downloading
0x00000869,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_dimmed_pulsate
0x0000086A,ui\halox\pregame_lobby\selection\up_arrow
0x0000086B,ui\halox\game_browser\arrows
0x0000086C,ui\halox\global_animations\animation_definitions\hidden
0x0000086D,ui\halox\global_animations\animation_definitions\arrow_ambient
0x0000086E,ui\halox\pregame_lobby\selection\arrow_activated
0x0000086F,ui\halox\global_animations\animation_definitions\hidden_125
0x00000870,ui\halox\global_animations\animations\hidden
0x00000871,ui\halox\global_animations\animations\arrow_ambient
0x00000872,ui\halox\pregame_lobby\selection\arrow_scale
0x00000873,ui\halox\global_animations\animations\hidden_125
0x00000874,ui\halox\pregame_lobby\selection\down_arrow
0x00000875,ui\halox\start_menu\animations\subhead_0_trans_in
0x00000876,ui\halox\start_menu\animations\subhead_0_trans_out
0x00000877,ui\halox\start_menu\animations\subhead_up_from_0
0x00000878,ui\halox\start_menu\animations\subhead_down_to_0
0x00000879,ui\halox\pregame_lobby\selection\button_key
0x0000087A,ui\halox\main_menu\animations\mainmenu_fade
0x0000087B,ui\halox\start_menu\panes\hq_screenshots_viewer\strings
0x0000087C,ui\halox\alert\toast_bkd_ui
0x0000087D,ui\halox\in_progress\outer_ring
0x0000087E,ui\halox\in_progress\outer_ring_ui
0x0000087F,ui\halox\in_progress\middle_ring
0x00000880,ui\halox\in_progress\middle_ring_ui
0x00000881,ui\halox\in_progress\inner_ring
0x00000882,ui\halox\in_progress\inner_ring_ui
0x00000883,ui\halox\common\common_bitmaps\black_90
0x00000884,ui\halox\start_menu\panes\hq_screenshots_viewer\b_back_x_options
0x00000885,ui\halox\in_progress\outer_ring
0x00000886,ui\halox\global_animations\animation_definitions\fade_out_fast
0x00000887,ui\halox\in_progress\fadein
0x00000888,ui\halox\in_progress\outer_ring
0x00000889,ui\halox\global_animations\animations\fade_out_fast
0x0000088A,ui\halox\in_progress\fadein
0x0000088B,ui\halox\in_progress\middle_ring
0x0000088C,ui\halox\in_progress\middle_ring
0x0000088D,ui\halox\in_progress\inner_ring
0x0000088E,ui\halox\in_progress\inner_ring
0x0000088F,ui\halox\start_menu\panes\hq_screenshots\start_menu_hq_screenshots_option
0x00000890,ui\halox\dialog\dialog
0x00000891,ui\halox\alert\alert_bkd
0x00000892,ui\halox\dialog\button_key_ok
0x00000893,ui\halox\dialog\dialog_list
0x00000894,ui\halox\dialog\dialog_list_bitmaps
0x00000895,ui\halox\start_menu\panes\hq\strings
0x00000896,ui\halox\start_menu\panes\hq\sidebar_items
0x00000897,ui\halox\start_menu\panes\hq\headquarters
0x00000898,ui\halox\start_menu\panes\hq\bunpro_uui
0x00000899,ui\halox\common\common_bitmaps\dark_gradient_ui
0x0000089A,ui\halox\common\common_bitmaps\black_75
0x0000089B,ui\halox\start_menu\panes\hq\animations\outer_ring
0x0000089C,ui\halox\start_menu\panes\hq\animations\middle_ring
0x0000089D,ui\halox\start_menu\panes\hq\animations\inner_ring
0x0000089E,ui\halox\start_menu\panes\hq\animations\outer_ring
0x0000089F,ui\halox\start_menu\panes\hq\animations\outer_ring
0x000008A0,ui\halox\start_menu\panes\hq\animations\middle_ring
0x000008A1,ui\halox\start_menu\panes\hq\animations\middle_ring
0x000008A2,ui\halox\start_menu\panes\hq\animations\inner_ring
0x000008A3,ui\halox\start_menu\panes\hq\animations\inner_ring
0x000008A4,ui\halox\start_menu\panes\hq_transfers\strings
0x000008A5,ui\halox\start_menu\panes\hq_transfers\transfers
0x000008A6,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_transfers_up
0x000008A7,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_transfers_down
0x000008A8,ui\halox\start_menu\panes\hq_service_record_file_share\file_info_block_pane
0x000008A9,ui\halox\common\common_bitmaps\white_75
0x000008AA,ui\halox\start_menu\panes\hq_service_record_file_share\meter_border_short_ui
0x000008AB,ui\halox\start_menu\panes\hq_service_record_file_share\upload_sm_ui
0x000008AC,ui\halox\start_menu\panes\hq_service_record_file_share\game_types_sm_ui
0x000008AD,ui\halox\start_menu\panes\hq_service_record_file_share\game_types_lg_ui
0x000008AE,ui\halox\start_menu\panes\hq_service_record_file_share\animations\map_image
0x000008AF,ui\halox\start_menu\panes\hq_service_record_file_share\animations\map_fade_in
0x000008B0,ui\halox\start_menu\panes\hq_service_record_file_share\animations\map_fade_in
0x000008B1,ui\halox\start_menu\panes\hq_transfers\strings_item_selected
0x000008B2,ui\halox\pregame_lobby\selection\arrow_up_left
0x000008B3,ui\halox\pregame_lobby\selection\arrow_down_left
0x000008B4,ui\halox\start_menu\panes\hq_service_record\strings
0x000008B5,ui\halox\start_menu\panes\hq_service_record\insignia_training
0x000008B6,ui\halox\start_menu\panes\hq_service_record\insignia_spartan
0x000008B7,ui\halox\start_menu\panes\hq_service_record\insignia_officer
0x000008B8,ui\halox\start_menu\panes\hq_service_record\insignia_campaign
0x000008B9,ui\halox\pregame_lobby\line_ui
0x000008BA,ui\halox\start_menu\panes\hq_service_record\insignia_list
0x000008BB,ui\halox\common\common_bitmaps\emblems
0x000008BC,ui\halox\common\roster\exp_med_ui
0x000008BD,ui\halox\start_menu\panes\hq_service_record\font_number_hack_ui
0x000008BE,ui\halox\common\common_bitmaps\white_50
0x000008BF,ui\halox\start_menu\button_keys\b_done
0x000008C0,ui\halox\start_menu\panes\hq_service_record\panes_insignias
0x000008C1,ui\halox\spartan_program\insignias_ui
0x000008C2,ui\halox\pregame_lobby\difficulty_large_ui
0x000008C3,ui\halox\start_menu\panes\hq_service_record\list_slots_ui
0x000008C4,ui\halox\start_menu\animations\service_list_bitmaps
0x000008C5,ui\halox\start_menu\panes\hq_service_record\list_insignias_unearned
0x000008C6,ui\halox\start_menu\panes\hq_service_record\blue
0x000008C7,ui\halox\start_menu\panes\hq_service_record_file_share\strings
0x000008C8,ui\halox\start_menu\panes\hq_service_record_file_share\file_share_slot
0x000008C9,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_share_up
0x000008CA,ui\halox\start_menu\panes\hq_service_record_file_share\file_share_down
0x000008CB,ui\halox\start_menu\panes\hq_service_record_file_share\meter_border_ui
0x000008CC,ui\halox\start_menu\panes\hq_service_record\identity_strip
0x000008CD,ui\halox\start_menu\panes\hq_service_record_file_share\empty_lg_ui
0x000008CE,ui\halox\pregame_lobby\selection\network
0x000008CF,ui\halox\start_menu\panes\hq_service_record_file_share\upload_ui
0x000008D0,ui\halox\start_menu\panes\hq_service_record_file_share\animations\open_slot_bitmap
0x000008D1,ui\halox\start_menu\panes\hq_service_record_file_share\empty_sm_ui
0x000008D2,ui\halox\start_menu\panes\hq_service_record_file_share\bunpro_button_ui
0x000008D3,ui\halox\start_menu\panes\hq_service_record_file_share\empty_med_ui
0x000008D4,ui\halox\start_menu\panes\hq_service_record_file_share\animations\hilite_bitmap_flash
0x000008D5,ui\halox\start_menu\panes\hq_service_record_file_share\bnet_pro_alert_ui
0x000008D6,ui\halox\start_menu\panes\hq_service_record_file_share\animations\flash1
0x000008D7,ui\halox\start_menu\panes\hq_service_record_file_share\animations\flash2
0x000008D8,ui\halox\start_menu\panes\hq_service_record_file_share\animations\flash1
0x000008D9,ui\halox\start_menu\panes\hq_service_record_file_share\animations\flash2
0x000008DA,ui\halox\start_menu\panes\hq_service_record_file_share\strings_bungie
0x000008DB,ui\halox\start_menu\panes\hq_service_record_file_share\bng_recommends_slot
0x000008DC,ui\halox\alert\toast_icons_ui
0x000008DD,ui\halox\start_menu\panes\hq_service_record_file_share\strings_choose_category
0x000008DE,ui\halox\start_menu\panes\hq_service_record_file_share\file_share_categories
0x000008DF,ui\halox\start_menu\panes\hq_service_record_file_share\fileshare
0x000008E0,ui\halox\start_menu\panes\hq_service_record_file_share\fileshare_category
0x000008E1,ui\halox\start_menu\panes\hq_service_record_file_share\animations\tinted_fade
0x000008E2,ui\halox\start_menu\panes\hq_service_record_file_share\button_key_a_select_b_back
0x000008E3,ui\halox\pregame_lobby\animations\selection\selection_list
0x000008E4,ui\halox\pregame_lobby\animations\selection\left_list_item_bitmap
0x000008E5,ui\halox\start_menu\animations\sidebar\unfocused_disabled
0x000008E6,ui\halox\start_menu\animations\sidebar\unfocused_disabled
0x000008E7,ui\halox\common\common_bitmaps\selection_bkd
0x000008E8,ui\halox\start_menu\panes\hq_service_record_file_share\strings_choose_item
0x000008E9,ui\halox\start_menu\panes\hq_service_record_file_share\file_share_item
0x000008EA,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_share_up2
0x000008EB,ui\halox\start_menu\panes\hq_service_record_file_share\arrow_share_down
0x000008EC,ui\halox\start_menu\panes\hq_service_record_file_share\file_info_block
0x000008ED,ui\halox\start_menu\panes\hq_service_record_file_share\button_key_a_select_b_back_x_rename
0x000008EE,ui\halox\start_menu\panes\hq_service_record_file_share\animations\hilite_filetype_bitmap
0x000008EF,ui\halox\start_menu\panes\hq_service_record_file_share\animations\gametype_bitmaps
0x000008F0,ui\halox\start_menu\animations\mapimage_fade2
0x000008F1,ui\halox\global_animations\animation_collections\standard_list_bitmaps
0x000008F2,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_disabled
0x000008F3,ui\halox\start_menu\panes\hq_service_record_file_share\animations\bitmap_disabled
0x000008F4,ui\halox\global_animations\animation_definitions\dim
0x000008F5,ui\halox\global_animations\animations\dimmed
0x000008F6,ui\halox\start_menu\animations\up_arrow
0x000008F7,ui\halox\start_menu\panes\hq_service_record_file_share\animations\hilite_bitmap_dialog
0x000008F8,ui\halox\start_menu\animations\mapimage_fade
0x000008F9,ui\halox\global_animations\animation_definitions\fade_in_dim
0x000008FA,ui\halox\global_animations\animation_definitions\fade_out_dim
0x000008FB,ui\halox\global_animations\animations\fade_in_dim
0x000008FC,ui\halox\global_animations\animations\fade_out_dim
0x000008FD,ui\halox\start_menu\panes\hq_service_record_file_share\strings_item_selected
0x000008FE,ui\halox\start_menu\panes\settings_controls\strings
0x000008FF,ui\halox\start_menu\panes\settings_controls\sidebar_items
0x00000900,ui\halox\start_menu\panes\settings_controls\spinner_look_inversion
0x00000901,ui\halox\start_menu\panes\settings_controls\spinner_look_sensitivity
0x00000902,ui\halox\start_menu\panes\settings_controls\spinner_auto_look_center
0x00000903,ui\halox\start_menu\panes\settings_controls\spinner_crouch_lock
0x00000904,ui\halox\start_menu\panes\settings_controls\spinner_button_layout
0x00000905,ui\halox\start_menu\panes\settings_controls\spinner_joystick_layout
0x00000906,ui\halox\start_menu\sidebar_spinner
0x00000907,ui\halox\start_menu\panes\settings_controls\settings_controls_sidebar_wide
0x00000908,ui\halox\start_menu\panes\common\spinner\spinner
0x00000909,ui\halox\start_menu\animations\header1
0x0000090A,ui\halox\start_menu\panes\settings_controls\controls_description
0x0000090B,ui\halox\game_options\animations\options_list_item
0x0000090C,ui\halox\start_menu\panes\common\spinner\options_value
0x0000090D,ui\halox\start_menu\animations\name_value_item_bitmap
0x0000090E,ui\halox\game_options\animations\fade_out_100
0x0000090F,ui\halox\game_options\animations\fade_in_100
0x00000910,ui\halox\game_options\animations\option_trans_in
0x00000911,ui\halox\game_options\animations\option_trans_out
0x00000912,ui\halox\game_options\animations\fade_out_100
0x00000913,ui\halox\game_options\animations\fade_in_100
0x00000914,ui\halox\game_options\animations\slide_to_left
0x00000915,ui\halox\game_options\animations\slide_from_left
0x00000916,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_recv_focus
0x00000917,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_lost_focus
0x00000918,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_recv_focus
0x00000919,ui\halox\start_menu\panes\common\name_value_item\name_value_item_bitmap_lost_focus
0x0000091A,ui\halox\start_menu\panes\common\spinner\spinner
0x0000091B,ui\halox\start_menu\animations\subhead_1_trans_in
0x0000091C,ui\halox\start_menu\animations\subhead_1_trans_out
0x0000091D,ui\halox\start_menu\animations\subhead_up_from_1
0x0000091E,ui\halox\start_menu\animations\subhead_down_to_1
0x0000091F,ui\halox\start_menu\panes\settings_controls_thumbstick\strings
0x00000920,ui\halox\start_menu\panes\common\single_item_pane_list
0x00000921,ui\halox\start_menu\animations\header3
0x00000922,ui\halox\start_menu\panes\settings_controls_thumbstick\thumbsticks_ui
0x00000923,ui\halox\start_menu\panes\template_pane_text_small
0x00000924,ui\halox\start_menu\panes\common\single_item_pane_list
0x00000925,ui\halox\start_menu\animations\subhead_3_trans_in
0x00000926,ui\halox\start_menu\animations\subhead_3_trans_out
0x00000927,ui\halox\start_menu\animations\subhead_up_from_3
0x00000928,ui\halox\start_menu\animations\subhead_down_to_3
0x00000929,ui\halox\start_menu\panes\settings_controls_button\strings
0x0000092A,ui\halox\start_menu\animations\header4
0x0000092B,ui\halox\start_menu\panes\settings_controls_button\buttons_ui
0x0000092C,ui\halox\start_menu\animations\subhead_4_trans_in
0x0000092D,ui\halox\start_menu\animations\subhead_4_trans_out
0x0000092E,ui\halox\start_menu\animations\subhead_up_from_4
0x0000092F,ui\halox\start_menu\animations\subhead_down_to_4
0x00000930,ui\halox\start_menu\panes\settings_appearance\strings
0x00000931,ui\halox\start_menu\panes\settings_appearance\sidebar_items
0x00000932,ui\halox\start_menu\animations\appearance_panes2
0x00000933,ui\halox\common\common_bitmaps\white
0x00000934,ui\halox\start_menu\common\player_model
0x00000935,ui\halox\start_menu\panes\template_pane_appearance_description
0x00000936,ui\halox\start_menu\panes\settings_appearance_colors\strings
0x00000937,ui\halox\start_menu\panes\settings_appearance_colors\colors
0x00000938,ui\halox\start_menu\panes\settings_appearance_colors\color_groups
0x00000939,ui\halox\start_menu\panes\settings_appearance_colors\color_group
0x0000093A,ui\halox\start_menu\animations\header2
0x0000093B,ui\halox\start_menu\panes\settings_appearance_colors\color_swatches_disabled
0x0000093C,ui\halox\start_menu\animations\appearance_panes
0x0000093D,ui\halox\start_menu\panes\settings_appearance_colors\color_grid
0x0000093E,ui\halox\start_menu\panes\settings_appearance_colors\current
0x0000093F,ui\halox\start_menu\panes\settings_appearance_colors\instructions_choose_color
0x00000940,ui\halox\start_menu\panes\settings_appearance_colors\instructions_set_color
0x00000941,ui\halox\start_menu\panes\settings_appearance_colors\color_swatches
0x00000942,ui\halox\common\common_bitmaps\white_98
0x00000943,ui\halox\start_menu\panes\settings_appearance_colors\a_select_b_back
0x00000944,ui\halox\start_menu\panes\settings_appearance_colors\a_select_b_done
0x00000945,ui\halox\start_menu\panes\settings_appearance_colors\a_confirm_b_cancel
0x00000946,ui\halox\start_menu\animations\standard_start_list
0x00000947,ui\halox\start_menu\panes\settings_appearance_colors\animations\colors_list_white_bitmaps
0x00000948,ui\halox\start_menu\panes\settings_appearance_colors\animations\colors_list_bitmaps
0x00000949,ui\halox\global_animations\animation_definitions\list_item_deactivate
0x0000094A,ui\halox\start_menu\animations\subhead_2_trans_in
0x0000094B,ui\halox\start_menu\animations\subhead_2_trans_out
0x0000094C,ui\halox\start_menu\animations\subhead_up_from_2
0x0000094D,ui\halox\start_menu\animations\subhead_down_to_2
0x0000094E,ui\halox\start_menu\panes\settings_appearance_colors\color_grid
0x0000094F,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight
0x00000950,ui\halox\start_menu\panes\settings_appearance_colors\color_focus
0x00000951,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight_ambient_focused
0x00000952,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight_ambient_unfocused
0x00000953,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight_ambient_disabled_focused
0x00000954,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight_ambient_disabled_unfocused
0x00000955,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight_ambient_focused
0x00000956,ui\halox\start_menu\panes\settings_appearance_colors\animations\color_highlight_ambient_unfocused
