0x00000000,global_tags
0x00000FEA,multiplayer\global_multiplayer_messages
0x00000FEB,objects\weapons\rifle\battle_rifle\battle_rifle
0x00000FEC,objects\weapons\rifle\smg\smg
0x00000FED,objects\weapons\melee\energy_blade\energy_blade
0x00000FEE,objects\weapons\pistol\magnum\magnum
0x00000FEF,objects\weapons\support_high\rocket_launcher\rocket_launcher
0x00000FF0,objects\weapons\rifle\shotgun\shotgun
0x00000FF1,objects\weapons\rifle\sniper_rifle\sniper_rifle
0x00000FF2,objects\weapons\melee\energy_blade\energy_blade_useless
0x00000FF3,objects\weapons\support_high\spartan_laser\spartan_laser
0x00000FF4,objects\weapons\turret\flamethrower\flamethrower
0x00000FF5,objects\weapons\turret\missile_pod\missile_pod
0x00000FF6,objects\weapons\rifle\dmr\dmr
0x00000FF7,objects\weapons\rifle\assault_rifle\assault_rifle_v1\assault_rifle_v1
0x00000FF8,objects\weapons\rifle\assault_rifle\assault_rifle_v2\assault_rifle_v2
0x00000FF9,objects\weapons\rifle\assault_rifle\assault_rifle_v3\assault_rifle_v3
0x00000FFA,objects\weapons\rifle\assault_rifle\assault_rifle_v4\assault_rifle_v4
0x00000FFB,objects\weapons\rifle\assault_rifle\assault_rifle_v5\assault_rifle_v5
0x00000FFC,objects\weapons\rifle\assault_rifle\assault_rifle_v6\assault_rifle_v6
0x00000FFD,objects\weapons\rifle\battle_rifle\battle_rifle_v1\battle_rifle_v1
0x00000FFE,objects\weapons\rifle\battle_rifle\battle_rifle_v2\battle_rifle_v2
0x00000FFF,objects\weapons\rifle\battle_rifle\battle_rifle_v3\battle_rifle_v3
0x00001000,objects\weapons\rifle\battle_rifle\battle_rifle_v4\battle_rifle_v4
0x00001001,objects\weapons\rifle\battle_rifle\battle_rifle_v5\battle_rifle_v5
0x00001002,objects\weapons\rifle\battle_rifle\battle_rifle_v6\battle_rifle_v6
0x00001003,objects\weapons\rifle\dmr\dmr_v1\dmr_v1
0x00001004,objects\weapons\rifle\dmr\dmr_v2\dmr_v2
0x00001005,objects\weapons\rifle\dmr\dmr_v3\dmr_v3
0x00001006,objects\weapons\rifle\dmr\dmr_v4\dmr_v4
0x00001007,objects\weapons\rifle\dmr\dmr_v5\dmr_v5
0x00001008,objects\weapons\rifle\dmr\dmr_v6\dmr_v6
0x00001009,objects\weapons\rifle\smg\smg_v1\smg_v1
0x0000100A,objects\weapons\rifle\smg\smg_v2\smg_v2
0x0000100B,objects\weapons\rifle\smg\smg_v3\smg_v3
0x0000100C,objects\weapons\rifle\smg\smg_v4\smg_v4
0x0000100D,objects\weapons\rifle\smg\smg_v5\smg_v5
0x0000100E,objects\weapons\rifle\smg\smg_v6\smg_v6
0x0000100F,objects\weapons\rifle\plasma_rifle\plasma_rifle_v1\plasma_rifle_v1
0x00001010,objects\weapons\rifle\plasma_rifle\plasma_rifle_v2\plasma_rifle_v2
0x00001011,objects\weapons\rifle\plasma_rifle\plasma_rifle_v3\plasma_rifle_v3
0x00001012,objects\weapons\rifle\plasma_rifle\plasma_rifle_v4\plasma_rifle_v4
0x00001013,objects\weapons\rifle\plasma_rifle\plasma_rifle_v5\plasma_rifle_v5
0x00001014,objects\weapons\rifle\plasma_rifle\plasma_rifle_v6\plasma_rifle_v6
0x00001015,objects\weapons\rifle\covenant_carbine\covenant_carbine_v1\covenant_carbine_v1
0x00001016,objects\weapons\rifle\covenant_carbine\covenant_carbine_v2\covenant_carbine_v2
0x00001017,objects\weapons\rifle\covenant_carbine\covenant_carbine_v3\covenant_carbine_v3
0x00001018,objects\weapons\rifle\covenant_carbine\covenant_carbine_v4\covenant_carbine_v4
0x00001019,objects\weapons\rifle\covenant_carbine\covenant_carbine_v5\covenant_carbine_v5
0x0000101A,objects\weapons\rifle\covenant_carbine\covenant_carbine_v6\covenant_carbine_v6
0x0000101B,objects\weapons\pistol\excavator\excavator_v1\excavator_v1
0x0000101C,objects\weapons\pistol\excavator\excavator_v2\excavator_v2
0x0000101D,objects\weapons\pistol\excavator\excavator_v3\excavator_v3
0x0000101E,objects\weapons\pistol\magnum\magnum_v1\magnum_v1
0x0000101F,objects\weapons\pistol\magnum\magnum_v2\magnum_v2
0x00001020,objects\weapons\pistol\magnum\magnum_v3\magnum_v3
0x00001021,objects\weapons\pistol\plasma_pistol\plasma_pistol_v1\plasma_pistol_v1
0x00001022,objects\weapons\pistol\plasma_pistol\plasma_pistol_v2\plasma_pistol_v2
0x00001023,objects\weapons\pistol\plasma_pistol\plasma_pistol_v3\plasma_pistol_v3
0x00001024,objects\weapons\rifle\needle_rifle\needle_rifle
0x00001025,objects\weapons\rifle\battle_rifle\battle_rifle_v7\battle_rifle_v7
0x00001026,objects\vehicles\mongoose\mongoose
0x00001028,objects\vehicles\hornet\hornet
0x00001029,objects\vehicles\warthog\warthog_snow
0x0000102B,objects\levels\dlc\sidewinder\hornet_lite\hornet_lite
0x0000102E,multiplayer\game_engine_settings
0x0000102F,objects\characters\monitor\monitor_editor
0x00001030,objects\ui\editor_gizmo\editor_gizmo
0x00001031,objects\weapons\multiplayer\flag\flag
0x00001032,objects\weapons\multiplayer\ball\ball
0x00001033,objects\weapons\multiplayer\assault_bomb\assault_bomb
0x00001034,objects\multi\vip\vip_boundary
0x00001035,multiplayer\in_game_multiplayer_messages
0x00001036,objects\weapons\grenade\plasma_grenade\plasma_grenade2
0x00001037,multiplayer\vehicle_autoflip
0x00001038,multiplayer\safety_booster
0x00001039,sound\game_sfx\multiplayer\transport
0x0000103A,sound\game_sfx\ui\death_gurgle
0x0000103B,sound\game_sfx\multiplayer\comm_fail
0x0000103C,sound\game_sfx\multiplayer\comm_loop_mp\comm_loop_mp
0x0000103D,sound\game_sfx\multiplayer\countdown_for_respawn
0x0000103E,sound\game_sfx\multiplayer\teleporter_activate
0x0000103F,sound\game_sfx\ui\flag_fail
0x00001040,objects\vehicles\warthog\turrets\chaingun\weapon\chaingun_turret
0x00001041,objects\weapons\turret\machinegun_turret\machinegun_turret
0x00001042,objects\weapons\turret\machinegun_turret\machinegun_turret_integrated
0x00001043,objects\weapons\turret\plasma_cannon\plasma_cannon_integrated
0x00001044,objects\vehicles\warthog\turrets\gauss\weapon\gauss_turret
0x00001045,objects\vehicles\mauler\anti_infantry\weapon\anti_infantry
0x00001046,objects\levels\multi\shrine\behemoth\weapon\behemoth_chaingun_turret
0x00001047,objects\equipment\autoturret\autoturret
0x00001048,objects\vehicles\warthog\warthog_gauss
0x00001049,objects\vehicles\banshee\weapon\banshee_bomb
0x0000104A,objects\weapons\support_high\rocket_launcher\projectiles\rocket
0x0000104B,objects\weapons\turret\missile_pod\projectiles\missile_pod_missile
0x0000104C,objects\vehicles\wraith\turrets\mortar\mortar_turret_charged
0x0000104E,objects\weapons\support_low\brute_shot\projectiles\grenade\grenade
0x0000104F,objects\vehicles\hornet\weapon\hornet_missile
0x00001050,objects\weapons\support_high\flak_cannon\projectiles\flak_bolt\flak_bolt
0x00001051,objects\equipment\bombrun_equipment\projectiles\bombrun_grenade
0x00001052,objects\equipment\tripmine\tripmine
0x00001053,objects\equipment\powerdrain\powerdrain
0x00001054,objects\equipment\superflare\superflare
0x00001055,objects\equipment\scrambler\scrambler
0x00001056,objects\equipment\weapon_jammer\weapon_jammer
0x00001057,multiplayer\hill\hill
0x00001058,fx\scenery_fx\explosions\human_explosion_huge\human_explosion_huge
0x00001059,objects\weapons\multiplayer\assault_bomb\damage_effects\bomb_explosion
0x0000105A,multiplayer\sandbox\cursor_impact
0x0000105B,objects\multi\shaders\koth_shield
0x0000105C,ui\chud\multiplayer_intro\summary_slayer
0x0000105D,ui\chud\multiplayer_intro\summary_oddball
0x0000105E,ui\chud\multiplayer_intro\summary_king
0x0000105F,ui\chud\multiplayer_intro\summary_editor
0x00001060,ui\chud\multiplayer_intro\summary_vip
0x00001061,ui\chud\multiplayer_intro\summary_juggernaut
0x00001062,ui\chud\multiplayer_intro\summary_territories
0x00001063,ui\chud\multiplayer_intro\summary_infection
0x00001064,globals\simulation_interpolation\biped_default
0x00001065,globals\simulation_interpolation\vehicle_default
0x00001066,globals\simulation_interpolation\crate_default
0x00001067,globals\simulation_interpolation\item_default
0x00001068,globals\simulation_interpolation\projectile_default
0x00001069,globals\simulation_interpolation\object_default
0x0000106A,sound\music\postmatch_new\spartan_hero\postmatch_spartan_hero
0x0000106B,sound\music\postmatch_new\spartan_engage\postmatch_spartan_engage
0x0000106C,sound\music\postmatch_new\headhunters\postmatch_headhunters
0x00001359,objects\equipment\regenerator\regenerator
0x000013B0,objects\equipment\powerdrain\powerdrain
0x000014E7,objects\weapons\support_low\sentinel_gun\sentinel_gun
0x000014E8,objects\weapons\turret\missile_pod\missile_pod_integrated
0x000014FC,objects\equipment\instantcover_equipment\instantcover_equipment
0x00001613,objects\powerups\ammo_packs\ammo_large\ammo_large
0x00001614,objects\powerups\ammo_packs\ammo_small\ammo_small
0x000018F7,objects\powerups\shotgun_ammo\shotgun_ammo
0x00001989,objects\powerups\sniper_rifle_ammo\sniper_rifle_ammo
0x00002160,multiplayer\in_game_survival_messages
0x00002258,levels\ui\mainmenu\mainmenu
0x00002259,levels\dlc\bunkerworld\bunkerworld
0x0000225A,levels\dlc\bunkerworld\bunkerworld
0x0000225B,levels\dlc\bunkerworld\bunker_design
0x0000225C,levels\dlc\bunkerworld\bunkerworld_bunkerworld_cubemaps
0x0000225D,levels\dlc\bunkerworld\wind_bunkerworld
0x0000225E,levels\dlc\bunkerworld\sky\bunkerworld
0x00002278,objects\weapons\turret\machinegun_turret\machinegun_turret
0x00002279,objects\equipment\gravlift_equipment\gravlift_equipment
0x0000227A,objects\multi\powerups\powerup_blue\powerup_blue
0x0000227B,objects\multi\powerups\powerup_red\powerup_red
0x0000227C,objects\multi\powerups\powerup_yellow\powerup_yellow
0x0000270D,objects\equipment\gravlift\gravlift
0x00002E05,levels\dlc\bunkerworld\bunkerworld
0x00002E10,levels\multi\chill\chill
0x00002E11,levels\multi\chill\chill
0x00002E12,levels\multi\chill\chill_design
0x00002E13,levels\multi\chill\chill_chill_cubemaps
0x00002E14,levels\multi\chill\sky\sky
0x000030CE,levels\multi\chill\chill
0x000030D8,levels\multi\cyberdyne\cyberdyne
0x000030D9,levels\multi\cyberdyne\cyberdyne
0x000030DA,levels\multi\cyberdyne\cyberdyne_design
0x000030DB,levels\multi\cyberdyne\cyberdyne_cyberdyne_cubemaps
0x000030DC,levels\multi\cyberdyne\sky\sky
0x000030EC,objects\levels\multi\cyberdyne\security_camera\security_camera
0x000033F9,levels\multi\cyberdyne\cyberdyne
0x000033FF,levels\multi\guardian\guardian
0x00003400,levels\multi\guardian\guardian
0x00003401,levels\multi\guardian\guardian_design
0x00003402,levels\multi\guardian\guardian_guardian_cubemaps
0x00003403,levels\multi\guardian\wind_guardian
0x00003404,levels\multi\guardian\sky\sky
0x0000365A,levels\multi\guardian\guardian
0x0000365B,levels\multi\s3d_edge\s3d_edge
0x0000365C,levels\multi\s3d_edge\s3d_edge
0x0000365D,levels\multi\s3d_edge\s3d_edge_design
0x0000365E,levels\multi\s3d_edge\s3d_edge_s3d_edge_cubemaps
0x0000365F,levels\multi\s3d_edge\sky\sky
0x00003835,levels\multi\s3d_edge\s3d_edge
0x0000383A,levels\multi\s3d_turf\s3d_turf
0x0000383B,levels\multi\s3d_turf\s3d_turf
0x0000383C,levels\multi\s3d_turf\s3d_turf_design
0x0000383D,levels\multi\s3d_turf\s3d_turf_s3d_turf_cubemaps
0x0000383E,levels\multi\s3d_turf\sky\sky
0x00003846,objects\powerups\smg_ammo\smg_ammo
0x00003847,objects\powerups\pistol_ammo\pistol_ammo
0x00003848,objects\powerups\battle_rifle_ammo\br_ammo
0x00003C47,levels\multi\s3d_turf\s3d_turf
0x00003C4E,levels\multi\s3d_reactor\s3d_reactor
0x00003C4F,levels\multi\s3d_reactor\s3d_reactor
0x00003C50,levels\multi\s3d_reactor\s3d_reactor_design
0x00003C51,levels\multi\s3d_reactor\s3d_reactor_s3d_reactor_cubemaps
0x00003C52,levels\multi\s3d_reactor\wind_reactor
0x00003C53,levels\multi\s3d_reactor\sky\sky
0x00003C5F,objects\powerups\over_shield\over_shield
0x00003F0C,levels\multi\s3d_reactor\s3d_reactor
0x00003F0E,levels\multi\s3d_avalanche\s3d_avalanche
0x00003F0F,levels\multi\s3d_avalanche\s3d_avalanche
0x00003F10,levels\multi\s3d_avalanche\s3d_avalanche_design
0x00003F11,levels\multi\s3d_avalanche\s3d_avalanche_s3d_avalanche_cubemaps
0x00003F12,levels\multi\s3d_avalanche\wind_avalanche
0x00003F13,levels\multi\s3d_avalanche\sky\sky
0x00003F16,objects\weapons\turret\missile_pod\missile_pod
0x000040D6,levels\multi\s3d_avalanche\s3d_avalanche
0x000040D7,levels\multi\riverworld\riverworld
0x000040D8,levels\multi\riverworld\riverworld
0x000040D9,levels\multi\riverworld\riverworld_design
0x000040DA,levels\multi\riverworld\riverworld_riverworld_cubemaps
0x000040DB,levels\multi\riverworld\wind_riverworld
0x000040DC,levels\multi\riverworld\sky\riverworld
0x00004288,levels\multi\riverworld\riverworld
0x00004298,levels\ui\mainmenu\mainmenu
0x00004299,levels\ui\mainmenu\mainmenu_mainmenu_cubemaps
0x0000429A,levels\ui\mainmenu\sky\sky
0x000042A8,objects\characters\odst\odst
0x000042A9,objects\characters\marine\marine
0x000042AA,levels\ui\mainmenu\objects\hornet\hornet
0x0000444A,levels\ui\mainmenu\mainmenu
