0x00000000,global_tags
0x00001090,objects\weapons\pistol\plasma_pistol\plasma_pistol_v3\plasma_pistol_v3
0x00001091,objects\vehicles\mongoose\mongoose
0x00001093,objects\vehicles\hornet\hornet
0x00001094,objects\vehicles\warthog\warthog_snow
0x00001099,multiplayer\game_engine_settings
0x0000109A,objects\characters\monitor\monitor_editor
0x0000109B,objects\ui\editor_gizmo\editor_gizmo
0x0000109C,objects\multi\vip\vip_boundary
0x0000109D,multiplayer\in_game_multiplayer_messages
0x0000109E,objects\weapons\grenade\plasma_grenade\plasma_grenade2
0x0000109F,multiplayer\vehicle_autoflip
0x000010A0,multiplayer\safety_booster
0x000010A1,sound\game_sfx\multiplayer\transport
0x000010A2,sound\game_sfx\ui\death_gurgle
0x000010A3,sound\game_sfx\multiplayer\comm_fail
0x000010A4,sound\game_sfx\multiplayer\comm_loop_mp\comm_loop_mp
0x000010A5,sound\game_sfx\multiplayer\countdown_for_respawn
0x000010A6,sound\game_sfx\multiplayer\teleporter_activate
0x000010A7,sound\game_sfx\ui\flag_fail
0x000010A8,objects\vehicles\warthog\turrets\chaingun\weapon\chaingun_turret
0x000010A9,objects\weapons\turret\machinegun_turret\machinegun_turret
0x000010AA,objects\weapons\turret\machinegun_turret\machinegun_turret_integrated
0x000010AB,objects\weapons\turret\plasma_cannon\plasma_cannon_integrated
0x000010AC,objects\vehicles\warthog\turrets\gauss\weapon\gauss_turret
0x000010AD,objects\levels\multi\shrine\behemoth\weapon\behemoth_chaingun_turret
0x000010AE,objects\equipment\autoturret\autoturret
0x000010AF,objects\vehicles\warthog\warthog_gauss
0x000010B1,objects\weapons\support_high\rocket_launcher\projectiles\rocket
0x000010B2,objects\weapons\turret\missile_pod\projectiles\missile_pod_missile
0x000010B5,objects\weapons\support_low\brute_shot\projectiles\grenade\grenade
0x000010B7,objects\weapons\support_high\flak_cannon\projectiles\flak_bolt\flak_bolt
0x000010B8,objects\equipment\bombrun_equipment\projectiles\bombrun_grenade
0x000010B9,objects\equipment\tripmine\tripmine
0x000010BA,objects\equipment\powerdrain\powerdrain
0x000010BB,objects\equipment\superflare\superflare
0x000010BC,objects\equipment\scrambler\scrambler
0x000010BD,objects\equipment\weapon_jammer\weapon_jammer
0x000010BE,multiplayer\hill\hill
0x000010BF,fx\scenery_fx\explosions\human_explosion_huge\human_explosion_huge
0x000010C0,objects\weapons\multiplayer\assault_bomb\damage_effects\bomb_explosion
0x000010C1,multiplayer\sandbox\cursor_impact
0x000010C2,objects\multi\shaders\koth_shield
0x000010C3,ui\chud\multiplayer_intro\summary_slayer
0x000010C4,ui\chud\multiplayer_intro\summary_oddball
0x000010C5,ui\chud\multiplayer_intro\summary_king
0x000010C6,ui\chud\multiplayer_intro\summary_editor
0x000010C7,ui\chud\multiplayer_intro\summary_vip
0x000010C8,ui\chud\multiplayer_intro\summary_juggernaut
0x000010C9,ui\chud\multiplayer_intro\summary_territories
0x000010CA,ui\chud\multiplayer_intro\summary_infection
0x000014EA,objects\weapons\turret\missile_pod\missile_pod_integrated
0x000014FE,objects\equipment\instantcover_equipment\instantcover_equipment
0x0000160E,objects\powerups\ammo_packs\ammo_large\ammo_large
0x0000160F,objects\powerups\ammo_packs\ammo_small\ammo_small
0x0000199B,objects\powerups\shotgun_ammo\shotgun_ammo
0x00001A2A,objects\powerups\sniper_rifle_ammo\sniper_rifle_ammo
0x00002105,multiplayer\in_game_survival_messages
0x000021FD,levels\ui\mainmenu\mainmenu
0x000021FE,levels\ui\mainmenu\mainmenu
0x000021FF,levels\ui\mainmenu\mainmenu_mainmenu_cubemaps
0x00002200,levels\ui\mainmenu\sky\sky
0x0000220F,objects\characters\odst\odst
0x00002210,objects\characters\marine\marine
0x00002211,levels\ui\mainmenu\objects\hornet\hornet
0x0000228A,objects\weapons\turret\machinegun_turret\machinegun_turret
0x000026FB,levels\ui\mainmenu\mainmenu
0x00002706,levels\multi\guardian\guardian
0x00002707,levels\multi\guardian\guardian
0x00002708,levels\multi\guardian\guardian_design
0x00002709,levels\multi\guardian\guardian_guardian_cubemaps
0x0000270A,levels\multi\guardian\wind_guardian
0x0000270B,levels\multi\guardian\sky\sky
0x00002725,objects\equipment\gravlift_equipment\gravlift_equipment
0x00002726,objects\multi\powerups\powerup_blue\powerup_blue
0x00002727,objects\multi\powerups\powerup_red\powerup_red
0x00002728,objects\multi\powerups\powerup_yellow\powerup_yellow
0x00002C82,levels\multi\guardian\guardian
0x00002C84,levels\multi\s3d_edge\s3d_edge
0x00002C85,levels\multi\s3d_edge\s3d_edge
0x00002C86,levels\multi\s3d_edge\s3d_edge_design
0x00002C87,levels\multi\s3d_edge\s3d_edge_s3d_edge_cubemaps
0x00002C88,levels\multi\s3d_edge\sky\sky
0x00002E70,levels\multi\s3d_edge\s3d_edge
0x00002E75,levels\multi\s3d_turf\s3d_turf
0x00002E76,levels\multi\s3d_turf\s3d_turf
0x00002E77,levels\multi\s3d_turf\s3d_turf_design
0x00002E78,levels\multi\s3d_turf\s3d_turf_s3d_turf_cubemaps
0x00002E79,levels\multi\s3d_turf\sky\sky
0x00002E85,objects\powerups\smg_ammo\smg_ammo
0x00002E86,objects\powerups\pistol_ammo\pistol_ammo
0x00002E87,objects\powerups\battle_rifle_ammo\br_ammo
0x000032E6,levels\multi\s3d_turf\s3d_turf
0x000032EC,levels\dlc\bunkerworld\bunkerworld
0x000032ED,levels\dlc\bunkerworld\bunkerworld
0x000032EE,levels\dlc\bunkerworld\bunker_design
0x000032EF,levels\dlc\bunkerworld\bunkerworld_bunkerworld_cubemaps
0x000032F0,levels\dlc\bunkerworld\wind_bunkerworld
0x000032F1,levels\dlc\bunkerworld\sky\bunkerworld
0x000039B9,levels\dlc\bunkerworld\bunkerworld
0x000039BA,levels\multi\chill\chill
0x000039BB,levels\multi\chill\chill
0x000039BC,levels\multi\chill\chill_design
0x000039BD,levels\multi\chill\chill_chill_cubemaps
0x000039BE,levels\multi\chill\sky\sky
0x00003B25,levels\multi\chill\chill
0x00003B26,levels\multi\cyberdyne\cyberdyne
0x00003B27,levels\multi\cyberdyne\cyberdyne
0x00003B28,levels\multi\cyberdyne\cyberdyne_design
0x00003B29,levels\multi\cyberdyne\cyberdyne_cyberdyne_cubemaps
0x00003B2A,levels\multi\cyberdyne\sky\sky
0x00003B39,objects\levels\multi\cyberdyne\security_camera\security_camera
0x00003E05,levels\multi\cyberdyne\cyberdyne
